"race","classtype","yearssmall","hsgrad","g4math","g4reading"
1,2,0,NA,NA,NA
1,1,4,1,723,753
1,NA,0,NA,NA,NA
1,NA,0,1,758,712
2,3,0,1,671,690
1,2,0,1,744,736
1,3,0,NA,NA,NA
1,1,1,NA,NA,NA
1,3,0,1,723,NA
1,2,0,NA,NA,NA
1,2,0,1,707,NA
1,3,0,1,NA,NA
1,3,0,1,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,2,1,NA,NA
1,2,1,1,NA,NA
1,1,1,0,NA,NA
1,1,1,NA,NA,NA
1,1,1,NA,NA,NA
1,2,0,1,NA,NA
1,1,1,1,NA,NA
2,3,0,NA,NA,NA
1,1,4,NA,663,663
2,NA,3,1,724,738
1,3,0,1,701,836
1,2,0,1,NA,NA
1,1,4,1,736,726
1,NA,1,NA,NA,NA
1,2,0,NA,765,750
1,3,0,1,NA,NA
1,2,0,NA,NA,NA
1,2,2,1,758,836
1,2,0,1,NA,NA
2,NA,0,1,NA,NA
1,2,0,1,678,745
2,NA,1,1,NA,NA
1,1,4,1,669,655
1,3,0,1,NA,NA
2,1,3,NA,NA,NA
1,2,0,NA,NA,NA
2,2,0,1,653,708
2,NA,0,NA,NA,NA
2,NA,0,1,709,692
1,NA,0,NA,650,747
1,2,0,NA,706,693
2,NA,0,1,688,684
1,NA,0,NA,NA,NA
2,NA,2,1,669,734
1,2,0,1,684,674
1,1,4,1,718,712
1,1,4,1,706,748
2,NA,3,NA,NA,NA
1,3,1,NA,NA,NA
1,2,0,NA,NA,NA
1,3,0,1,NA,NA
2,2,0,1,NA,NA
1,3,0,NA,NA,NA
2,NA,1,NA,662,763
1,NA,0,NA,NA,NA
1,2,0,NA,702,705
1,3,0,1,693,729
1,2,0,1,764,760
1,2,0,1,685,688
1,NA,0,1,NA,NA
1,NA,0,1,NA,NA
1,2,0,NA,NA,NA
1,1,2,1,NA,NA
1,3,0,1,NA,NA
1,1,2,NA,NA,NA
2,3,0,NA,NA,NA
1,3,0,NA,695,734
1,1,4,NA,688,639
1,3,0,NA,699,711
1,1,4,NA,626,662
1,1,1,NA,NA,NA
1,1,1,1,659,682
1,NA,0,NA,742,738
1,1,3,1,NA,NA
1,3,0,NA,NA,NA
1,3,0,1,NA,NA
1,1,1,NA,NA,NA
1,3,0,0,705,740
1,NA,2,1,706,744
1,2,0,NA,NA,NA
1,2,0,1,720,836
2,2,0,0,739,725
5,NA,0,NA,NA,NA
1,2,0,NA,722,687
1,3,0,1,758,732
1,NA,0,NA,744,738
1,1,3,NA,NA,NA
1,NA,0,1,677,778
1,3,0,NA,716,761
1,3,0,NA,NA,NA
1,3,0,NA,704,697
1,1,4,1,633,746
1,NA,0,1,NA,NA
1,1,1,NA,NA,NA
1,2,0,1,724,745
2,3,0,1,NA,NA
1,2,0,NA,NA,NA
1,3,0,NA,715,784
1,3,0,1,NA,NA
1,3,3,1,710,763
1,3,0,NA,689,722
2,1,4,NA,NA,NA
1,1,1,NA,NA,NA
1,1,1,NA,NA,NA
2,1,2,NA,NA,NA
1,3,0,NA,NA,NA
1,1,1,NA,NA,NA
2,3,0,NA,NA,NA
1,1,1,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,4,0,668,691
1,2,0,1,NA,NA
2,1,1,NA,NA,NA
1,1,1,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,NA,NA,NA
2,1,1,NA,NA,NA
1,2,0,NA,NA,NA
1,3,2,1,NA,NA
2,3,2,NA,NA,NA
1,2,0,NA,NA,NA
2,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,1,664,726
1,3,1,NA,NA,NA
1,2,0,1,NA,NA
1,1,3,1,NA,NA
1,3,0,1,NA,NA
1,NA,2,NA,674,680
1,2,0,1,683,679
1,1,4,NA,741,742
1,NA,0,NA,NA,NA
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,1,694,654
1,NA,1,1,728,710
1,2,0,1,672,709
1,2,0,NA,NA,NA
1,1,4,1,726,676
1,3,0,1,702,674
2,1,4,0,709,713
1,2,0,NA,NA,NA
NA,NA,0,NA,NA,NA
1,1,4,NA,689,836
1,1,2,NA,NA,NA
1,2,0,NA,696,725
1,2,0,1,724,794
1,NA,1,NA,637,714
1,3,1,NA,NA,NA
1,3,0,NA,765,836
1,2,0,1,741,836
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,1,2,NA,NA,NA
1,1,1,NA,NA,NA
1,3,0,NA,712,733
1,2,0,1,721,701
1,3,0,1,NA,NA
1,1,2,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,NA,NA,NA
1,3,0,NA,735,724
1,2,0,NA,690,724
1,3,0,1,NA,NA
1,2,0,1,702,681
1,2,1,1,705,731
1,3,0,1,740,657
1,NA,0,1,NA,NA
1,3,0,1,769,736
1,NA,0,1,651,724
1,NA,0,1,741,729
2,3,0,1,NA,NA
1,NA,0,1,727,751
1,1,4,1,698,778
1,1,3,NA,NA,NA
1,2,0,1,701,720
1,3,0,1,NA,NA
1,2,0,1,714,704
1,NA,0,1,NA,NA
2,2,3,NA,740,528
1,NA,0,NA,739,697
1,3,1,1,715,715
1,2,0,1,741,694
1,2,0,NA,NA,NA
1,2,3,NA,744,750
1,1,3,0,NA,NA
2,2,3,1,707,676
1,NA,0,NA,NA,NA
1,1,4,1,743,767
1,NA,0,1,NA,NA
2,1,2,1,NA,NA
1,NA,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,758,721
1,3,0,1,688,737
1,2,0,1,686,736
1,1,3,1,NA,NA
2,1,3,0,NA,NA
1,1,4,1,767,785
1,2,0,1,NA,NA
1,2,0,1,678,703
1,3,0,1,740,714
1,NA,0,NA,715,730
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,701,726
1,NA,0,1,747,NA
1,NA,0,0,758,694
1,2,0,0,NA,NA
2,2,1,NA,NA,NA
2,2,0,0,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,1,1,NA,NA,NA
2,1,2,NA,NA,NA
1,3,0,NA,NA,NA
1,2,1,1,NA,NA
2,3,2,1,NA,NA
2,3,0,1,NA,NA
1,1,4,1,702,721
1,NA,0,NA,704,664
2,3,0,NA,NA,NA
1,NA,3,0,NA,NA
2,3,0,NA,NA,NA
2,1,1,NA,NA,NA
1,1,4,NA,683,617
1,3,0,NA,NA,NA
2,2,0,NA,NA,NA
1,3,1,1,741,728
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,4,1,NA,NA
2,NA,0,1,NA,NA
2,2,0,NA,NA,NA
1,3,0,0,NA,NA
1,NA,3,NA,NA,NA
2,3,1,NA,NA,NA
2,1,2,1,NA,NA
2,1,1,NA,NA,NA
2,NA,0,1,713,528
2,2,0,1,NA,NA
2,3,0,0,NA,NA
2,2,0,NA,NA,NA
2,3,0,0,NA,NA
2,2,0,NA,NA,NA
2,NA,0,1,NA,NA
1,2,0,NA,NA,NA
2,1,4,1,740,731
1,2,0,NA,NA,NA
2,1,1,NA,NA,NA
2,3,0,NA,696,668
2,3,0,1,741,679
2,NA,0,1,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,625,528
2,1,3,0,NA,NA
2,1,4,0,694,706
2,1,1,NA,NA,NA
2,2,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,3,0,1,NA,NA
2,3,3,NA,704,697
2,1,1,1,NA,NA
2,NA,0,NA,NA,NA
2,3,2,NA,NA,NA
1,2,1,1,707,785
1,1,4,1,717,716
1,3,0,NA,NA,NA
1,2,0,1,701,778
1,3,0,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,NA,NA,NA
1,2,2,NA,NA,NA
1,2,0,1,720,741
1,3,0,1,758,794
1,2,0,NA,653,617
2,3,0,NA,NA,NA
1,NA,2,1,758,742
1,2,0,NA,726,738
1,3,0,0,NA,NA
1,NA,0,NA,NA,NA
1,1,3,NA,NA,NA
1,2,0,1,NA,NA
1,NA,0,1,690,714
1,2,0,NA,715,728
1,1,1,1,NA,NA
1,2,0,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,0,NA,712,698
1,3,1,1,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,696,649
1,3,0,NA,NA,NA
1,3,0,1,671,702
1,NA,0,NA,NA,NA
2,NA,0,1,689,715
1,2,0,1,NA,NA
1,NA,1,1,NA,NA
2,NA,0,1,NA,NA
1,NA,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,1,NA,NA
1,3,0,1,707,724
1,3,0,1,744,731
1,3,0,1,NA,NA
1,2,0,1,721,738
1,NA,3,1,688,674
1,3,0,1,703,635
1,2,0,0,582,560
1,3,0,0,608,673
1,1,2,NA,NA,NA
1,1,4,NA,529,667
1,2,0,NA,NA,NA
1,NA,0,1,NA,NA
1,2,0,0,716,680
1,1,1,0,NA,NA
1,2,0,0,722,700
1,NA,0,NA,NA,NA
2,NA,0,1,697,711
1,NA,0,1,NA,NA
1,1,2,1,728,712
1,NA,0,1,740,734
1,1,4,1,718,836
1,2,0,NA,NA,NA
1,3,1,NA,NA,NA
1,2,0,NA,691,697
1,3,0,NA,NA,NA
1,3,0,1,NA,NA
1,3,0,NA,683,705
1,3,2,1,NA,NA
1,2,0,NA,NA,NA
1,1,4,1,NA,NA
1,2,0,0,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,1,2,1,NA,NA
1,2,3,0,688,739
1,NA,0,NA,NA,NA
1,2,3,1,704,681
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,2,1,698,741
1,3,1,1,679,715
2,1,4,NA,674,667
2,1,3,NA,NA,NA
2,1,1,NA,NA,NA
2,2,0,NA,NA,NA
1,3,0,NA,NA,NA
2,2,0,NA,NA,NA
1,2,0,NA,670,707
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
1,3,0,1,NA,NA
2,1,3,NA,NA,NA
2,2,0,NA,NA,NA
2,2,0,1,NA,NA
2,1,1,NA,NA,NA
1,NA,0,NA,NA,NA
2,1,4,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,1,NA,NA,NA
2,NA,0,1,709,709
2,2,0,NA,NA,NA
2,NA,2,1,NA,NA
2,3,0,NA,NA,NA
2,3,3,1,667,622
2,3,0,1,NA,NA
2,NA,1,NA,NA,NA
1,1,4,1,648,700
1,2,0,NA,NA,NA
1,3,3,1,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,672,690
1,3,0,0,703,734
1,3,0,1,700,735
1,1,4,NA,NA,NA
1,1,2,NA,NA,NA
1,NA,0,1,NA,NA
1,2,0,NA,718,782
1,1,2,NA,NA,NA
2,1,2,NA,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,NA,0,1,732,782
1,3,0,NA,670,683
1,1,4,1,717,705
1,1,4,1,714,NA
1,2,1,1,735,736
1,1,1,NA,NA,NA
1,2,0,1,687,725
1,3,0,1,723,756
1,1,2,NA,NA,NA
2,1,4,1,821,741
1,3,0,NA,NA,NA
2,NA,0,1,758,725
2,NA,0,1,NA,NA
2,3,0,1,NA,NA
2,3,0,1,NA,NA
2,1,1,NA,709,756
2,3,1,1,NA,NA
2,2,0,1,NA,NA
2,1,1,NA,NA,NA
2,2,0,0,NA,NA
2,3,0,1,NA,NA
2,1,4,NA,NA,NA
2,3,0,NA,NA,NA
1,NA,0,1,744,751
2,3,3,1,NA,NA
1,2,0,NA,NA,NA
2,3,0,1,NA,NA
2,3,0,NA,NA,NA
1,1,3,1,724,745
1,1,4,1,NA,NA
2,2,0,NA,NA,NA
2,1,2,NA,NA,NA
2,2,0,NA,NA,NA
2,2,1,NA,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,NA,0,1,NA,NA
2,1,4,1,NA,NA
2,NA,0,NA,NA,NA
2,2,0,1,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,NA,3,NA,NA,NA
2,NA,0,NA,NA,NA
1,2,0,1,694,698
1,2,0,NA,NA,NA
1,NA,3,NA,694,680
2,2,0,0,NA,NA
1,3,0,1,705,687
2,NA,0,1,NA,NA
2,2,0,NA,NA,NA
2,NA,1,NA,737,749
2,3,0,NA,NA,NA
2,3,0,1,NA,NA
2,NA,0,1,NA,NA
1,NA,1,1,744,781
1,NA,1,1,487,696
2,2,0,1,NA,NA
2,2,1,1,NA,NA
2,2,0,0,NA,NA
2,1,3,1,NA,NA
2,3,0,1,NA,NA
2,NA,0,1,NA,NA
2,2,0,NA,696,700
1,1,4,1,726,696
2,NA,0,1,NA,NA
2,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,NA,3,0,740,771
1,2,0,NA,697,665
2,3,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,4,NA,NA,NA
2,3,0,1,NA,NA
2,NA,0,NA,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,1,697,684
2,2,0,NA,NA,NA
1,2,0,NA,NA,NA
2,3,3,1,689,672
2,1,3,NA,NA,NA
1,1,4,NA,634,687
2,3,0,0,NA,NA
2,3,0,NA,NA,NA
2,1,1,NA,NA,NA
2,1,4,1,821,754
2,NA,2,0,NA,NA
2,2,0,1,710,696
2,3,0,NA,669,642
2,1,2,1,NA,NA
2,2,0,NA,NA,NA
2,3,2,1,NA,NA
2,NA,0,0,NA,NA
2,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,3,0,0,667,674
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,1,724,724
2,1,2,1,675,624
1,2,0,NA,NA,NA
2,1,1,NA,NA,NA
2,1,3,1,NA,NA
2,2,0,1,NA,NA
2,1,3,NA,NA,NA
2,3,0,NA,NA,NA
2,1,3,NA,NA,NA
2,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,1,NA,NA
2,1,2,NA,NA,NA
1,1,4,1,NA,NA
1,2,0,0,729,781
1,1,1,NA,NA,NA
1,1,1,NA,670,NA
2,2,0,1,688,760
1,NA,0,NA,726,729
2,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,1,2,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
2,2,0,0,NA,NA
2,2,0,0,NA,NA
2,3,0,1,NA,NA
1,2,0,NA,545,669
2,2,0,NA,NA,NA
1,2,0,NA,689,732
1,1,4,1,769,782
2,3,1,NA,NA,NA
2,2,0,NA,NA,NA
2,1,2,NA,NA,NA
2,1,4,NA,670,688
2,NA,0,NA,NA,NA
2,2,0,NA,NA,NA
1,3,0,0,703,727
2,3,0,1,NA,NA
2,2,0,1,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,1,4,1,683,675
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
2,1,2,1,726,743
2,2,0,1,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,3,1,NA,NA
2,1,1,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,711,673
2,1,1,1,NA,NA
2,2,0,NA,NA,NA
1,3,0,NA,NA,NA
2,1,4,0,NA,NA
2,NA,0,NA,NA,NA
2,2,0,NA,NA,NA
2,2,0,1,NA,NA
2,1,3,1,NA,NA
1,3,0,0,NA,NA
1,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,2,NA,687,694
1,3,0,NA,679,688
2,1,2,1,NA,NA
1,1,1,NA,NA,NA
2,2,3,NA,NA,NA
1,3,0,1,NA,NA
2,NA,0,1,NA,NA
1,1,4,NA,683,687
1,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,1,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,2,0,0,701,738
1,3,0,NA,NA,NA
2,3,0,1,NA,NA
1,3,0,NA,697,663
1,1,1,1,NA,NA
1,2,0,1,NA,NA
2,1,2,NA,NA,NA
1,2,1,NA,NA,NA
1,2,0,1,680,694
2,2,0,NA,NA,NA
2,NA,0,NA,651,630
1,1,4,1,692,710
2,3,1,1,670,705
1,2,0,1,NA,NA
1,1,1,NA,NA,NA
2,NA,0,0,NA,NA
2,1,4,NA,NA,NA
2,3,0,NA,NA,NA
1,2,0,1,747,778
2,3,0,0,NA,NA
1,NA,1,1,718,734
1,1,1,1,715,718
1,2,0,1,758,719
2,2,0,NA,NA,NA
2,3,0,1,NA,NA
1,1,4,1,706,703
1,3,0,1,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,702,602
2,1,3,NA,NA,NA
1,3,0,1,NA,NA
2,3,0,NA,744,732
2,2,0,1,NA,NA
2,3,0,NA,NA,NA
1,2,1,0,NA,NA
1,2,0,0,684,711
2,2,0,NA,NA,NA
2,2,0,1,NA,NA
2,3,0,0,NA,NA
1,3,0,NA,NA,NA
2,1,1,NA,NA,NA
1,3,0,NA,NA,NA
2,3,0,1,NA,NA
2,3,2,1,NA,NA
2,3,0,NA,NA,NA
1,2,0,1,698,719
2,2,0,1,727,698
1,NA,0,1,721,728
2,2,0,1,NA,NA
2,1,2,NA,NA,NA
2,3,0,NA,NA,NA
1,3,0,1,821,782
2,NA,0,NA,NA,NA
1,1,4,1,694,704
2,2,0,NA,NA,NA
2,NA,0,1,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
1,2,2,NA,710,740
2,3,1,1,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
1,2,0,1,NA,NA
2,3,0,1,NA,NA
1,1,2,NA,NA,NA
2,3,2,NA,NA,NA
2,3,0,NA,NA,NA
2,1,2,NA,NA,NA
2,3,0,NA,NA,NA
3,NA,1,NA,NA,NA
1,2,0,NA,NA,NA
2,1,1,NA,NA,NA
1,3,0,NA,NA,NA
2,2,0,0,662,528
2,3,0,1,NA,NA
1,3,0,NA,NA,NA
1,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,3,0,1,NA,NA
2,2,0,1,732,710
2,1,2,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,0,1,NA,NA
2,3,0,NA,NA,NA
2,NA,1,1,NA,NA
1,1,4,NA,821,776
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,1,NA,NA
2,3,0,NA,NA,NA
2,3,0,0,NA,NA
2,3,0,0,NA,NA
2,1,1,0,NA,NA
2,NA,0,1,NA,NA
2,2,0,1,NA,NA
1,NA,0,1,735,836
2,NA,0,1,NA,NA
1,2,1,NA,688,756
1,NA,1,NA,684,717
2,3,0,NA,NA,NA
2,2,0,0,NA,NA
2,2,0,1,NA,NA
2,2,0,1,NA,NA
2,3,0,0,NA,NA
1,1,4,NA,NA,NA
1,1,4,NA,688,750
2,NA,0,NA,NA,NA
2,NA,0,0,711,836
1,3,0,NA,680,673
2,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,4,1,732,713
2,2,0,NA,NA,NA
2,3,0,1,NA,NA
2,3,0,NA,NA,NA
2,1,4,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,NA,2,1,660,651
2,2,0,1,NA,NA
2,1,4,1,NA,NA
2,1,2,1,NA,NA
2,2,0,1,NA,NA
1,3,0,1,717,717
1,3,0,NA,NA,NA
2,NA,0,1,NA,NA
2,1,4,1,NA,NA
1,3,0,1,NA,NA
1,2,1,NA,NA,NA
1,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,1,732,782
1,3,0,NA,NA,NA
1,2,0,0,NA,NA
2,2,0,1,682,646
2,1,1,NA,NA,NA
2,1,2,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,657,663
1,1,1,NA,NA,NA
1,NA,0,NA,NA,NA
2,2,0,1,NA,NA
2,2,0,0,NA,NA
2,3,0,NA,NA,NA
1,NA,1,1,738,733
1,3,0,1,NA,NA
2,2,0,1,758,709
1,2,0,NA,821,836
2,3,0,NA,712,689
1,1,2,NA,NA,NA
2,3,0,0,NA,NA
1,NA,0,NA,NA,NA
2,2,0,0,NA,NA
2,2,0,NA,NA,NA
2,2,0,1,NA,NA
2,2,0,1,NA,NA
2,3,0,NA,NA,NA
2,1,1,NA,NA,NA
1,2,0,1,673,710
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
1,2,0,1,NA,NA
2,1,3,1,NA,NA
2,3,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,2,0,1,724,733
2,3,0,NA,NA,NA
1,1,1,NA,NA,NA
1,1,1,NA,NA,NA
1,NA,0,NA,NA,NA
2,3,1,NA,NA,NA
1,3,0,NA,691,720
2,2,3,1,NA,NA
2,3,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,1,4,NA,664,704
1,1,1,1,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
2,2,0,1,NA,NA
1,1,3,1,NA,NA
2,3,0,1,NA,NA
2,3,0,NA,NA,NA
1,1,4,1,674,730
1,3,0,1,728,836
1,1,4,1,725,690
2,1,3,NA,NA,NA
2,NA,3,1,747,760
2,NA,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,3,NA,NA,NA
2,2,0,NA,NA,NA
1,3,0,0,NA,NA
2,3,0,1,NA,NA
2,3,0,0,NA,NA
1,2,0,1,726,722
1,3,0,NA,NA,NA
2,1,3,0,NA,NA
1,1,1,NA,NA,NA
1,2,0,1,NA,NA
2,3,0,NA,NA,NA
2,NA,0,1,NA,NA
2,2,0,NA,NA,NA
1,2,0,NA,NA,NA
2,2,1,1,NA,NA
1,3,0,NA,NA,NA
2,NA,3,1,NA,NA
1,NA,0,1,696,750
2,NA,0,1,NA,NA
2,NA,0,1,723,709
2,3,0,NA,NA,NA
2,3,0,0,NA,NA
1,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,NA,0,1,758,682
1,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,1,1,NA,NA,NA
1,3,0,1,677,756
1,2,0,1,729,836
2,3,0,1,NA,NA
2,3,2,NA,NA,NA
1,1,1,NA,NA,NA
1,1,1,1,NA,NA
1,2,0,NA,NA,NA
1,1,1,NA,NA,NA
2,2,0,1,726,718
1,2,0,0,NA,NA
1,1,4,1,693,771
1,3,0,NA,702,714
1,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,NA,0,0,676,676
1,NA,1,NA,671,687
1,1,1,NA,NA,NA
2,NA,0,1,NA,NA
1,NA,0,NA,710,741
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,1,NA,710,836
1,NA,0,1,NA,NA
2,3,3,0,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
2,NA,1,NA,710,682
1,3,3,1,821,744
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,NA,0,1,NA,NA
2,2,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,821,702
1,NA,1,NA,651,700
2,NA,0,1,NA,NA
2,3,0,0,NA,NA
2,NA,0,NA,NA,NA
2,2,0,1,NA,NA
1,NA,0,0,NA,NA
2,2,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,3,0,1,NA,NA
2,3,0,1,NA,NA
2,1,3,NA,NA,NA
NA,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
2,1,3,NA,NA,NA
2,1,1,NA,NA,NA
2,3,0,NA,NA,NA
1,NA,2,NA,703,708
1,1,4,1,720,658
1,2,0,NA,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,726,748
2,NA,3,0,679,687
2,3,0,NA,NA,NA
1,1,4,NA,725,724
2,NA,2,NA,723,689
1,NA,1,NA,703,693
1,1,4,NA,758,750
2,NA,0,1,699,698
1,NA,0,0,705,717
1,3,0,1,703,712
1,NA,0,1,740,767
2,NA,2,1,NA,NA
1,1,1,NA,NA,NA
2,3,0,NA,NA,NA
1,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
1,2,0,NA,726,731
1,2,0,NA,NA,NA
1,3,0,NA,709,767
1,3,0,NA,NA,NA
2,1,1,NA,NA,NA
1,1,4,1,758,794
2,2,0,1,NA,NA
2,2,0,NA,NA,NA
2,3,0,1,NA,NA
1,2,0,1,765,742
2,2,0,NA,NA,NA
2,2,0,1,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,674,667
2,3,0,1,NA,NA
2,1,1,NA,NA,NA
2,1,1,NA,NA,NA
2,1,1,1,NA,NA
2,2,0,0,NA,NA
2,3,0,1,NA,NA
2,1,1,1,NA,NA
1,1,1,NA,NA,NA
1,1,3,1,NA,NA
1,1,1,NA,NA,NA
2,1,3,NA,NA,NA
1,3,0,0,NA,NA
1,3,0,1,706,748
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,719,750
1,1,1,NA,NA,NA
1,1,1,1,686,687
1,3,0,1,741,836
2,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,2,1,NA,NA
1,1,4,1,677,702
2,2,0,NA,NA,NA
2,3,0,1,NA,NA
2,3,0,NA,NA,NA
2,1,1,NA,NA,NA
2,1,1,NA,NA,NA
2,1,1,NA,NA,NA
1,1,1,NA,NA,NA
1,1,1,NA,NA,NA
2,1,3,NA,NA,NA
2,2,0,NA,741,701
2,1,1,NA,NA,NA
1,3,0,NA,NA,NA
2,1,1,NA,NA,NA
1,2,0,NA,NA,NA
1,1,1,NA,NA,NA
1,2,0,NA,NA,NA
1,3,3,0,NA,NA
1,3,0,1,686,722
1,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,1,1,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,2,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,1,0,NA,NA
2,2,0,1,726,767
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,1,1,NA,NA,NA
2,NA,0,1,NA,NA
1,NA,1,1,727,776
2,3,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,2,NA,NA,NA
1,NA,2,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,1,0,744,672
1,2,0,0,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
1,NA,1,NA,NA,NA
2,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,2,1,487,666
1,NA,0,NA,NA,NA
1,NA,0,NA,673,756
2,NA,0,NA,692,695
2,1,2,0,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,2,0,1,704,701
2,NA,0,NA,NA,NA
1,NA,0,NA,768,NA
2,NA,0,NA,610,622
2,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,2,0,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,2,1,NA,NA
1,NA,0,1,707,689
2,NA,0,1,NA,NA
1,NA,0,1,711,727
