"year","state","county","rep","dem","other"
1996,"colorado","la plata",8057,6509,2755
1996,"colorado","larimer",45935,40965,10550
1996,"colorado","las animas",1905,3611,526
1996,"colorado","lincoln",1272,729,202
1996,"colorado","logan",4032,2765,789
1996,"colorado","mesa",24761,17114,4737
1996,"colorado","mineral",179,192,76
1996,"colorado","moffat",2466,1635,735
1996,"colorado","montezuma",4175,2578,1078
1996,"colorado","montrose",6730,4019,1490
1996,"colorado","morgan",4557,3347,803
1996,"colorado","otero",3356,3386,695
1996,"colorado","ouray",984,569,241
1996,"colorado","park",2661,1844,736
1996,"colorado","phillips",1284,706,195
1996,"colorado","pitkin",1969,3949,1067
1996,"colorado","prowers",2504,1745,403
1996,"colorado","pueblo",17402,28791,4108
1996,"colorado","rio blanco",1697,731,287
1996,"colorado","rio grande",2129,1720,452
1996,"colorado","routt",3019,3660,1158
1996,"colorado","saguache",712,969,271
1996,"colorado","san juan",153,133,84
1996,"colorado","san miguel",773,1535,435
1996,"colorado","sedgwick",715,519,123
1996,"colorado","summit",3261,3970,1188
1996,"colorado","teller",4458,2312,925
1996,"colorado","washington",1566,649,225
1996,"colorado","weld",26518,21325,5547
1996,"colorado","yuma",2589,1439,381
1996,"connecticut","fairfield",144632,172337,35258
1996,"connecticut","hartford",111566,203549,41726
1996,"connecticut","litchfield",31645,37375,12378
1996,"connecticut","middlesex",22960,37695,11131
1996,"connecticut","new haven",106636,178323,40932
1996,"connecticut","new london",33039,54377,15679
1996,"connecticut","tolland",19394,30007,9224
1996,"connecticut","windham",13237,22077,7432
1996,"delaware","kent",15932,18327,4993
1996,"delaware","new castle",60943,98837,19766
1996,"delaware","sussex",22187,23191,6634
1996,"florida","alachua",25316,40161,9039
1996,"florida","baker",3686,2273,678
1996,"florida","bay",28365,17068,6261
1996,"florida","bradford",4039,3356,853
1996,"florida","brevard",88022,80445,26666
1996,"florida","broward",142870,320779,41449
1996,"florida","calhoun",1717,1794,647
1996,"florida","charlotte",27847,27121,8059
1996,"florida","citrus",20125,22044,7431
1996,"florida","clay",30370,13259,3463
1996,"florida","collier",42593,23185,6739
1996,"florida","columbia",7588,6691,2047
1996,"florida","desoto",3275,3222,995
1996,"florida","dixie",1399,1734,667
1996,"florida","duval",126959,112328,14836
1996,"florida","escambia",60997,37838,9090
1996,"florida","flagler",8234,9585,2260
1996,"florida","franklin",1563,2096,911
1996,"florida","gadsden",3817,9407,975
1996,"florida","gilchrist",1939,1985,871
1996,"florida","glades",1361,1530,540
1996,"florida","gulf",2430,2480,1082
1996,"florida","hamilton",1520,1735,418
1996,"florida","hardee",2928,2417,861
1996,"florida","hendry",3855,3885,1159
1996,"florida","hernando",22046,28524,7496
1996,"florida","highlands",15617,14250,3847
1996,"florida","hillsborough",136656,144266,27349
1996,"florida","holmes",3249,2312,1243
1996,"florida","indian river",22714,16375,4883
1996,"florida","jackson",7189,6667,1657
1996,"florida","jefferson",1851,2544,414
1996,"florida","lafayette",1166,829,327
1996,"florida","lake",35097,29752,9074
1996,"florida","lee",80898,65699,19354
1996,"florida","leon",33930,50072,7715
1996,"florida","levy",4299,4938,1828
1996,"florida","liberty",913,868,383
1996,"florida","madison",2195,2794,598
1996,"florida","manatee",44136,41891,10851
1996,"florida","marion",41409,37045,11717
1996,"florida","martin",28522,20855,5279
1996,"florida","miami-dade",209740,317555,26487
1996,"florida","monroe",12076,15251,5217
1996,"florida","nassau",12141,7277,1749
1996,"florida","okaloosa",40683,16462,5899
1996,"florida","okeechobee",3418,4826,1697
1996,"florida","orange",106059,105539,19528
1996,"florida","osceola",18337,21874,6280
1996,"florida","palm beach",133811,230687,32856
1996,"florida","pasco",48355,66475,18641
1996,"florida","pinellas",152155,184748,39369
1996,"florida","polk",67962,66747,15464
1996,"florida","putnam",9786,12010,3356
1996,"florida","st johns",27318,16716,4515
1996,"florida","st lucie",28899,36169,8838
1996,"florida","santa rosa",26301,10936,5173
1996,"florida","sarasota",69213,63665,16108
1996,"florida","seminole",59797,45058,10049
1996,"florida","sumter",5960,7017,2423
1996,"florida","suwannee",5742,4479,1923
1996,"florida","taylor",3188,3583,1226
1996,"florida","union",1636,1388,438
1996,"florida","volusia",63091,78919,18148
1996,"florida","wakulla",2933,3056,1180
1996,"florida","walton",7709,5342,2467
1996,"florida","washington",3524,2992,1345
1996,"georgia","appling",2572,2070,457
1996,"georgia","atkinson",784,823,219
1996,"georgia","bacon",1580,1360,417
1996,"georgia","baker",408,955,112
1996,"georgia","baldwin",4570,5740,895
1996,"georgia","banks",1925,1536,615
1996,"georgia","barrow",5342,3928,1072
1996,"georgia","bartow",9250,6853,1922
1996,"georgia","ben hill",1516,2198,374
1996,"georgia","berrien",1950,2066,533
1996,"georgia","bibb",20778,26727,2427
1996,"georgia","bleckley",1632,1365,311
1996,"georgia","brantley",1738,1494,402
1996,"georgia","brooks",1738,1977,339
1996,"georgia","bryan",3577,2152,540
1996,"georgia","bulloch",6646,5396,997
1996,"georgia","burke",2590,3915,408
1996,"georgia","butts",2027,2271,459
1996,"georgia","calhoun",541,1217,110
1996,"georgia","camden",4222,3644,620
1996,"georgia","candler",1131,1097,273
1996,"georgia","carroll",11157,8438,2174
1996,"georgia","catoosa",8237,5185,1317
1996,"georgia","charlton",1374,1368,289
1996,"georgia","chatham",31987,35781,3509
1996,"georgia","chattahoochee",398,565,119
1996,"georgia","chattooga",2513,3003,810
1996,"georgia","cherokee",24527,10802,3348
1996,"georgia","clarke",10504,15206,1636
1996,"georgia","clay",293,787,63
1996,"georgia","clayton",20625,30687,3930
1996,"georgia","clinch",789,973,190
1996,"georgia","cobb",114188,73750,12635
1996,"georgia","coffee",3934,3407,734
1996,"georgia","colquitt",4847,4135,1010
1996,"georgia","columbia",21291,8601,1801
1996,"georgia","cook",1354,1780,273
1996,"georgia","coweta",13058,7794,2118
1996,"georgia","crawford",1290,1534,279
1996,"georgia","crisp",2321,2504,471
1996,"georgia","dade",2295,1737,636
1996,"georgia","dawson",2343,1434,529
1996,"georgia","decatur",3035,3245,517
1996,"georgia","dekalb",60255,137903,9071
1996,"georgia","dodge",2478,2696,607
1996,"georgia","dooly",990,1951,219
1996,"georgia","dougherty",11144,15600,1128
1996,"georgia","douglas",14495,9631,2351
1996,"georgia","early",1374,1648,251
1996,"georgia","echols",335,308,100
1996,"georgia","effingham",5022,3031,795
1996,"georgia","elbert",2393,2900,564
1996,"georgia","emanuel",2451,2947,475
1996,"georgia","evans",1206,1117,215
1996,"georgia","fannin",3373,2741,816
1996,"georgia","fayette",21005,9875,2329
1996,"georgia","floyd",12426,10464,2488
1996,"georgia","forsyth",15013,5957,2189
1996,"georgia","franklin",2364,2338,697
1996,"georgia","fulton",89809,143306,10053
1996,"georgia","gilmer",3121,2464,776
1996,"georgia","glascock",532,348,128
1996,"georgia","glynn",12305,8058,1239
1996,"georgia","gordon",5232,4239,1349
1996,"georgia","grady",2674,2862,649
1996,"georgia","greene",1702,2115,198
1996,"georgia","gwinnett",96610,53819,12516
1996,"georgia","habersham",4730,3170,1208
1996,"georgia","hall",19280,10362,2577
1996,"georgia","hancock",438,2135,73
1996,"georgia","haralson",3260,2850,843
1996,"georgia","harris",3829,2779,523
1996,"georgia","hart",2884,3486,801
1996,"georgia","heard",1170,1248,426
1996,"georgia","henry",16968,9498,2608
1996,"georgia","houston",17050,12760,2868
1996,"georgia","irwin",1085,1225,230
1996,"georgia","jackson",4782,3746,964
1996,"georgia","jasper",1423,1553,258
1996,"georgia","jeff davis",1796,1576,443
1996,"georgia","jefferson",2077,3404,311
1996,"georgia","jenkins",955,1336,172
1996,"georgia","johnson",815,1194,246
1996,"georgia","jones",3272,3195,525
1996,"georgia","lamar",1988,2125,431
1996,"georgia","lanier",519,818,165
1996,"georgia","laurens",6118,5792,893
1996,"georgia","lee",3983,2005,525
1996,"georgia","liberty",3042,4462,625
1996,"georgia","lincoln",1391,1334,214
1996,"georgia","long",791,936,245
1996,"georgia","lowndes",10578,9470,1576
1996,"georgia","lumpkin",2576,1949,641
1996,"georgia","mcduffie",3254,2725,406
1996,"georgia","mcintosh",1219,1927,302
1996,"georgia","macon",1006,2618,167
1996,"georgia","madison",3992,2571,913
1996,"georgia","marion",678,977,166
1996,"georgia","meriwether",2259,3492,502
1996,"georgia","miller",847,909,240
1996,"georgia","mitchell",2033,3165,388
1996,"georgia","monroe",3054,2768,516
1996,"georgia","montgomery",1163,1233,289
1996,"georgia","morgan",2118,2111,383
1996,"georgia","murray",3289,2861,974
1996,"georgia","muscogee",19360,24867,2021
1996,"georgia","newton",7274,6759,1410
1996,"georgia","oconee",5116,2992,705
1996,"georgia","oglethorpe",1826,1570,406
1996,"georgia","paulding",10152,5699,1782
1996,"georgia","peach",2676,3582,494
1996,"georgia","pickens",3041,2693,832
1996,"georgia","pierce",2319,1420,349
1996,"georgia","pike",2054,1474,383
1996,"georgia","polk",4130,4298,1122
1996,"georgia","pulaski",1196,1554,280
1996,"georgia","putnam",2306,2340,500
1996,"georgia","quitman",224,514,59
1996,"georgia","rabun",2213,1943,611
1996,"georgia","randolph",816,1438,129
1996,"georgia","richmond",23670,30738,2461
1996,"georgia","rockdale",13006,7656,2034
1996,"georgia","schley",470,576,124
1996,"georgia","screven",1862,2087,270
1996,"georgia","seminole",1003,1265,256
1996,"georgia","spalding",7376,6017,1143
1996,"georgia","stephens",3890,3072,1015
1996,"georgia","stewart",525,1537,156
1996,"georgia","sumter",3358,4239,467
1996,"georgia","talbot",652,1579,115
1996,"georgia","taliaferro",235,615,36
1996,"georgia","tattnall",2518,2369,560
1996,"georgia","taylor",1002,1450,201
1996,"georgia","telfair",1143,1856,333
1996,"georgia","terrell",1111,1509,135
1996,"georgia","thomas",5649,5183,686
1996,"georgia","tift",5613,4198,766
1996,"georgia","toombs",3646,2763,628
1996,"georgia","towns",2030,1664,485
1996,"georgia","treutlen",723,912,124
1996,"georgia","troup",8716,5940,1175
1996,"georgia","turner",924,1272,259
1996,"georgia","twiggs",958,1927,225
1996,"georgia","union",2685,2175,653
1996,"georgia","upson",3783,3491,761
1996,"georgia","walker",8817,6743,2038
1996,"georgia","walton",7934,5618,1468
1996,"georgia","ware",4746,4171,662
1996,"georgia","warren",735,1230,87
1996,"georgia","washington",2348,4057,514
1996,"georgia","wayne",3709,2734,683
1996,"georgia","webster",235,529,59
1996,"georgia","wheeler",460,751,146
1996,"georgia","white",2959,1864,597
1996,"georgia","whitfield",12368,7720,1729
1996,"georgia","wilcox",882,1067,173
1996,"georgia","wilkes",1417,1971,198
1996,"georgia","wilkinson",1332,2278,299
1996,"georgia","worth",2752,2300,673
1996,"idaho","ada",61811,43040,12892
1996,"idaho","adams",1053,537,359
1996,"idaho","bannock",14058,12806,4513
1996,"idaho","bear lake",1583,805,420
1996,"idaho","benewah",1667,1488,764
1996,"idaho","bingham",8391,4304,2186
1996,"idaho","blaine",3003,3840,1374
1996,"idaho","boise",1576,879,504
1996,"idaho","bonner",6207,5294,2935
1996,"idaho","bonneville",19977,9013,4360
1996,"idaho","boundary",1937,1194,739
1996,"idaho","butte",741,507,243
1996,"idaho","camas",283,156,105
1996,"idaho","canyon",23988,11800,4540
1996,"idaho","caribou",1740,841,539
1996,"idaho","cassia",4663,1596,1067
1996,"idaho","clark",266,117,51
1996,"idaho","clearwater",1658,1507,718
1996,"idaho","custer",1249,635,432
1996,"idaho","elmore",3668,2324,912
1996,"idaho","franklin",2435,807,650
1996,"idaho","fremont",3042,1114,679
1996,"idaho","gem",3362,1968,901
1996,"idaho","gooding",2637,1503,1026
1996,"idaho","idaho",3871,1979,1248
1996,"idaho","jefferson",4925,1427,1051
1996,"idaho","jerome",3358,1679,1088
1996,"idaho","kootenai",18740,13627,6819
1996,"idaho","latah",6311,7741,2238
1996,"idaho","lemhi",2334,1015,519
1996,"idaho","lewis",861,674,345
1996,"idaho","lincoln",744,478,340
1996,"idaho","madison",5706,1216,806
1996,"idaho","minidoka",4008,1977,1070
1996,"idaho","nez perce",6675,7491,2530
1996,"idaho","oneida",993,429,304
1996,"idaho","owyhee",2033,895,395
1996,"idaho","payette",3901,2119,998
1996,"idaho","power",1501,1070,365
1996,"idaho","shoshone",1588,2981,1385
1996,"idaho","teton",1251,866,371
1996,"idaho","twin falls",12393,6826,3677
1996,"idaho","valley",2089,1564,625
1996,"idaho","washington",2318,1314,590
1996,"illinois","adams",13836,11336,3239
1996,"illinois","alexander",1212,2753,339
1996,"illinois","bond",3018,3213,739
1996,"illinois","boone",6181,5345,1483
1996,"illinois","brown",1053,997,247
1996,"illinois","bureau",6528,7651,1894
1996,"illinois","calhoun",941,1676,396
1996,"illinois","carroll",3029,2926,844
1996,"illinois","cass",2214,2834,619
1996,"illinois","champaign",28232,32454,5743
1996,"illinois","christian",5563,7431,1843
1996,"illinois","clark",3409,2995,816
1996,"illinois","clay",2703,2750,775
1996,"illinois","clinton",6065,6104,1675
1996,"illinois","coles",8038,8950,2310
1996,"illinois","cook",461557,1153289,111820
1996,"illinois","crawford",3965,3627,1101
1996,"illinois","cumberland",2002,1776,691
1996,"illinois","dekalb",12380,12715,3432
1996,"illinois","de witt",2978,2878,733
1996,"illinois","douglas",3272,2955,786
1996,"illinois","dupage",164630,129709,30147
1996,"illinois","edgar",3746,3552,1004
1996,"illinois","edwards",1613,1089,401
1996,"illinois","effingham",7696,4825,1683
1996,"illinois","fayette",3881,3887,1024
1996,"illinois","ford",3077,2065,628
1996,"illinois","franklin",5354,9814,2190
1996,"illinois","fulton",5155,8857,1694
1996,"illinois","gallatin",856,2113,544
1996,"illinois","greene",2245,2734,955
1996,"illinois","grundy",6177,6759,1966
1996,"illinois","hamilton",1677,2242,590
1996,"illinois","hancock",3961,4001,1216
1996,"illinois","hardin",790,1323,504
1996,"illinois","henderson",1233,1953,433
1996,"illinois","henry",8393,11201,2303
1996,"illinois","iroquois",6564,4559,1614
1996,"illinois","jackson",7422,12214,2375
1996,"illinois","jasper",2234,2038,679
1996,"illinois","jefferson",5937,7263,1781
1996,"illinois","jersey",3211,4275,1280
1996,"illinois","jo daviess",3915,4171,1220
1996,"illinois","johnson",2241,2009,680
1996,"illinois","kane",54375,47902,12416
1996,"illinois","kankakee",14595,16820,3826
1996,"illinois","kendall",8958,6499,2215
1996,"illinois","knox",7822,12487,2239
1996,"illinois","lake",93149,93315,18300
1996,"illinois","lasalle",15299,21643,5549
1996,"illinois","lawrence",2568,2871,953
1996,"illinois","lee",6677,5895,1610
1996,"illinois","livingston",7653,5641,1494
1996,"illinois","logan",6518,4618,1209
1996,"illinois","mcdonough",5049,5632,1354
1996,"illinois","mchenry",41136,31240,10880
1996,"illinois","mclean",26428,22708,4299
1996,"illinois","macon",18161,24256,4818
1996,"illinois","macoupin",7235,11107,2733
1996,"illinois","madison",35758,53568,11247
1996,"illinois","marion",5999,7792,1972
1996,"illinois","marshall",2453,2640,621
1996,"illinois","mason",2430,3385,629
1996,"illinois","massac",2507,2841,710
1996,"illinois","menard",3106,2204,558
1996,"illinois","mercer",2688,4278,931
1996,"illinois","monroe",5350,4798,1387
1996,"illinois","montgomery",4770,6338,1523
1996,"illinois","morgan",6352,6150,1736
1996,"illinois","moultrie",2199,2629,623
1996,"illinois","ogle",9558,6765,2012
1996,"illinois","peoria",30990,37383,5729
1996,"illinois","perry",3237,5347,1337
1996,"illinois","piatt",3265,3274,873
1996,"illinois","pike",3225,3604,1123
1996,"illinois","pope",850,915,289
1996,"illinois","pulaski",1036,1524,254
1996,"illinois","putnam",987,1425,352
1996,"illinois","randolph",5422,7419,1806
1996,"illinois","richland",3137,2679,999
1996,"illinois","rock island",20626,34822,5507
1996,"illinois","st clair",33066,53405,7958
1996,"illinois","saline",3693,6156,1816
1996,"illinois","sangamon",42174,38902,7029
1996,"illinois","schuyler",1597,1636,516
