Year,CountryAbb,CountryName,idealpoint,PctAgreeUS,PctAgreeRUSSIA
1975,GHA,Ghana,-0.1926882,0.2537313,0.7014925
1976,GHA,Ghana,-0.3359126,0.2307692,0.725
1977,GHA,Ghana,-0.2659277,0.3522727,0.6741573
1978,GHA,Ghana,-0.1095079,0.4,0.5983607
1979,GHA,Ghana,-0.1765439,0.2583333,0.6446281
1980,GHA,Ghana,-0.1244557,0.2659574,0.6595745
1981,GHA,Ghana,-0.06404609,0.1908397,0.7272727
1982,GHA,Ghana,-0.369213,0.1202532,0.7468354
1983,GHA,Ghana,-0.4656286,0.1448276,0.7724138
1984,GHA,Ghana,-0.4549134,0.1059603,0.8278146
1985,GHA,Ghana,-0.5849872,0.1231884,0.8029197
1986,GHA,Ghana,-0.4197,0.16,0.852349
1987,GHA,Ghana,-0.4061951,0.1037037,0.9411765
1988,GHA,Ghana,-0.5752782,0.07575758,0.9770992
1989,GHA,Ghana,-0.6782576,0.07142857,0.9642857
1990,GHA,Ghana,-0.8007377,0.1309524,0.9285714
1991,GHA,Ghana,-0.896913,0.0952381,0.5714286
1992,GHA,Ghana,-0.9005683,0.1272727,0.5090909
1993,GHA,Ghana,-0.6690721,0.1525424,0.4237288
1994,GHA,Ghana,-0.7817576,0.2295082,0.5081967
1995,GHA,Ghana,-0.8648542,0.1851852,0.5061728
1996,GHA,Ghana,-1.045543,0.2027027,0.5753425
1997,GHA,Ghana,-1.097752,0.1818182,0.6363636
1998,GHA,Ghana,-1.00502,0.1639344,0.6333333
1999,GHA,Ghana,-0.8617144,0.1515152,0.6515152
2000,GHA,Ghana,-0.8076998,0.2089552,0.7424242
2001,GHA,Ghana,-0.7086506,0.1343284,0.7424242
2002,GHA,Ghana,-0.7000533,0.125,0.7285714
2003,GHA,Ghana,-0.6359335,0.1333333,0.7733333
2004,GHA,Ghana,-0.6209323,0.08823529,0.7794118
2005,GHA,Ghana,-0.5761574,0.08333333,0.7083333
2006,GHA,Ghana,-0.5379177,0.08235294,0.7411765
2007,GHA,Ghana,-0.4423977,0.07792208,0.6842105
2008,GHA,Ghana,-0.4588122,0.08450704,0.6619718
2009,GHA,Ghana,-0.4581867,0.1363636,0.6818182
2010,GHA,Ghana,-0.5163532,0.1428571,0.71875
2011,GHA,Ghana,-0.5454053,0.2033898,0.7118644
2012,GHA,Ghana,-0.5687107,0.1904762,0.6428571
1960,TOG,Togo,-0.1845218,0.2857143,0.5
1961,TOG,Togo,-0.04503371,0.3235294,0.4492754
1962,TOG,Togo,-0.1691367,0.2682927,0.5121951
1963,TOG,Togo,-0.09308381,0.4444444,0.4074074
1965,TOG,Togo,0.1170181,0.4210526,0.5789474
1966,TOG,Togo,0.2053823,0.36,0.52
1967,TOG,Togo,0.4230508,0.4814815,0.5555556
1968,TOG,Togo,0.2278144,0.42,0.4
1969,TOG,Togo,0.3121265,0.4047619,0.5116279
1970,TOG,Togo,0.382698,0.4375,0.453125
1971,TOG,Togo,0.1984224,0.3628319,0.6140351
1972,TOG,Togo,0.1635713,0.3838384,0.56
1973,TOG,Togo,-0.0486681,0.2954545,0.6477273
1974,TOG,Togo,-0.283608,0.2424242,0.6969697
1975,TOG,Togo,-0.1689222,0.2698413,0.6666667
1976,TOG,Togo,-0.3296619,0.1927711,0.7294118
1977,TOG,Togo,-0.3463347,0.3555556,0.6593407
1978,TOG,Togo,0.000420823,0.3781513,0.575
1979,TOG,Togo,0.008128908,0.2833333,0.6363636
1980,TOG,Togo,0.02781507,0.255102,0.6326531
1981,TOG,Togo,-0.1401533,0.1804511,0.7238806
1982,TOG,Togo,-0.2489612,0.1464968,0.7579618
1983,TOG,Togo,-0.311148,0.1554054,0.7702703
1984,TOG,Togo,-0.4541176,0.1059603,0.8344371
1985,TOG,Togo,-0.4197902,0.1533333,0.8120805
1986,TOG,Togo,-0.2951577,0.1655629,0.8266667
1987,TOG,Togo,-0.1837072,0.1214286,0.9219858
1988,TOG,Togo,-0.3581842,0.07692308,0.9457364
1989,TOG,Togo,-0.2145951,0.09009009,0.9279279
1990,TOG,Togo,-0.3179683,0.1566265,0.9277108
1991,TOG,Togo,-0.3650157,0.1527778,0.6197183
1992,TOG,Togo,-0.2121756,0.1690141,0.5352113
1993,TOG,Togo,-0.4859907,0.125,0.421875
1994,TOG,Togo,-0.5454776,0.2205882,0.5294118
1995,TOG,Togo,-0.7527036,0.1772152,0.4936709
1996,TOG,Togo,-0.7168277,0.2253521,0.6
1997,TOG,Togo,-0.8376898,0.1940299,0.641791
1998,TOG,Togo,-0.7401549,0.2166667,0.6271186
1999,TOG,Togo,-0.5458826,0.2272727,0.6212121
2000,TOG,Togo,-0.7317338,0.1969697,0.7384615
2001,TOG,Togo,-0.7912246,0.119403,0.7424242
2002,TOG,Togo,-0.8878069,0.1126761,0.7536232
2003,TOG,Togo,-0.8711774,0.12,0.76
2004,TOG,Togo,-0.7923384,0.1029412,0.7794118
2005,TOG,Togo,-0.7618189,0.09589041,0.739726
2006,TOG,Togo,-0.7908874,0.08641975,0.7901235
2007,TOG,Togo,-0.77796,0.05263158,0.7066667
2008,TOG,Togo,-0.6372432,0.09722222,0.6944444
2009,TOG,Togo,-0.5785243,0.140625,0.703125
2010,TOG,Togo,-0.5307351,0.140625,0.703125
2011,TOG,Togo,-0.5341936,0.2096774,0.7258065
2012,TOG,Togo,-0.09991308,0.1911765,0.6176471
1960,CAO,Cameroon,0.561875,0.5064935,0.2727273
1961,CAO,Cameroon,0.2501792,0.5142857,0.3521127
1962,CAO,Cameroon,0.1272004,0.4,0.425
1963,CAO,Cameroon,0.1636238,0.4,0.3666667
1965,CAO,Cameroon,-0.1659848,0.2432432,0.7027027
1966,CAO,Cameroon,-0.2496311,0.24,0.56
1967,CAO,Cameroon,-0.1837762,0.2075472,0.6226415
1968,CAO,Cameroon,-0.321321,0.3125,0.5208333
1969,CAO,Cameroon,-0.04913343,0.3571429,0.5348837
1970,CAO,Cameroon,0.05164136,0.359375,0.484375
1971,CAO,Cameroon,-0.2533911,0.3451327,0.6666667
1972,CAO,Cameroon,-0.3439721,0.3333333,0.5957447
1973,CAO,Cameroon,-0.2694069,0.2359551,0.6292135
1974,CAO,Cameroon,-0.2935586,0.2739726,0.6849315
1975,CAO,Cameroon,-0.3461719,0.2647059,0.7058824
1976,CAO,Cameroon,-0.3931099,0.2142857,0.7209302
1977,CAO,Cameroon,-0.3713087,0.3707865,0.6666667
1978,CAO,Cameroon,-0.1328607,0.375,0.5983607
1979,CAO,Cameroon,0.1777435,0.2975207,0.5901639
1980,CAO,Cameroon,0.007170052,0.2427184,0.6407767
1981,CAO,Cameroon,-0.1846993,0.1666667,0.7142857
1982,CAO,Cameroon,-0.2213573,0.1354839,0.7096774
1983,CAO,Cameroon,-0.3660222,0.147651,0.7516779
1984,CAO,Cameroon,-0.2552913,0.1094891,0.8029197
1985,CAO,Cameroon,-0.0550198,0.1677852,0.722973
1986,CAO,Cameroon,0.2713021,0.1621622,0.6802721
1987,CAO,Cameroon,0.1453248,0.1521739,0.826087
1988,CAO,Cameroon,-0.01424105,0.1157025,0.9083333
1989,CAO,Cameroon,-0.200984,0.09821429,0.9285714
1990,CAO,Cameroon,-0.2780188,0.1707317,0.9146341
1991,CAO,Cameroon,-0.3221553,0.1449275,0.6176471
1992,CAO,Cameroon,-0.4056883,0.1111111,0.5
1993,CAO,Cameroon,-0.563657,0.15,0.4333333
1994,CAO,Cameroon,-0.4864638,0.2238806,0.5074627
1995,CAO,Cameroon,-0.4700863,0.1975309,0.5308642
1996,CAO,Cameroon,-0.5439833,0.2318841,0.6029412
1997,CAO,Cameroon,-0.6127641,0.1791045,0.641791
1998,CAO,Cameroon,-0.4745847,0.1896552,0.6140351
1999,CAO,Cameroon,-0.5599753,0.1587302,0.6349206
2000,CAO,Cameroon,-0.6892032,0.2321429,0.7454545
2001,CAO,Cameroon,-0.6719281,0.14,0.68
2002,CAO,Cameroon,-0.5133071,0.1355932,0.7413793
2003,CAO,Cameroon,-0.2037199,0.1384615,0.6
2004,CAO,Cameroon,0.00582711,0.1304348,0.5882353
2005,CAO,Cameroon,-0.03690563,0.119403,0.5970149
2006,CAO,Cameroon,-0.02552997,0.07894737,0.6184211
2007,CAO,Cameroon,0.04055648,0.07352941,0.5223881
2008,CAO,Cameroon,0.1220397,0.1,0.4857143
2009,CAO,Cameroon,0.12992,0.125,0.484375
2010,CAO,Cameroon,0.1922551,0.140625,0.5
2011,CAO,Cameroon,0.1426414,0.1967213,0.4918033
2012,CAO,Cameroon,0.2845814,0.2089552,0.4925373
1960,NIG,Nigeria,-0.3489228,0.3516484,0.6373626
1961,NIG,Nigeria,-0.2215138,0.369863,0.4594595
1962,NIG,Nigeria,-0.262783,0.3043478,0.5652174
1963,NIG,Nigeria,-0.2910442,0.3548387,0.483871
1965,NIG,Nigeria,-0.3648985,0.2820513,0.7692308
1966,NIG,Nigeria,-0.4601545,0.26,0.58
1967,NIG,Nigeria,-0.1955157,0.2363636,0.5818182
1968,NIG,Nigeria,-0.03067438,0.2888889,0.3555556
1969,NIG,Nigeria,0.001770639,0.3170732,0.6666667
1970,NIG,Nigeria,-0.6917178,0.2121212,0.7272727
1971,NIG,Nigeria,-0.3873467,0.3760684,0.6694915
1972,NIG,Nigeria,-0.5171807,0.3232323,0.63
1973,NIG,Nigeria,-0.3071523,0.2298851,0.6321839
1974,NIG,Nigeria,-0.1168891,0.2816901,0.6338028
1975,NIG,Nigeria,-0.3450493,0.1896552,0.7413793
1976,NIG,Nigeria,-0.5652094,0.1975309,0.7590361
1977,NIG,Nigeria,-0.3668929,0.3146067,0.6222222
1978,NIG,Nigeria,-0.2417616,0.3613445,0.5819672
1979,NIG,Nigeria,-0.1771652,0.2844828,0.6410256
1980,NIG,Nigeria,-0.2133316,0.2020202,0.6868687
1981,NIG,Nigeria,-0.2173913,0.1804511,0.7164179
1982,NIG,Nigeria,-0.2471028,0.1176471,0.751634
1983,NIG,Nigeria,-0.3559259,0.1689189,0.777027
1984,NIG,Nigeria,-0.4747533,0.09333333,0.8333333
1985,NIG,Nigeria,-0.5054733,0.1390728,0.8
1986,NIG,Nigeria,-0.5164751,0.1323529,0.8962963
1987,NIG,Nigeria,-0.5896045,0.1021898,0.942029
1988,NIG,Nigeria,-0.4508381,0.09774436,0.9545455
1989,NIG,Nigeria,-0.614996,0.09009009,0.954955
1990,NIG,Nigeria,-0.7151606,0.1428571,0.9404762
1991,NIG,Nigeria,-0.739106,0.1449275,0.5882353
1992,NIG,Nigeria,-0.7958493,0.1449275,0.4492754
1993,NIG,Nigeria,-0.5723659,0.1451613,0.4516129
1994,NIG,Nigeria,-0.6271158,0.2352941,0.5294118
1995,NIG,Nigeria,-1.109214,0.1578947,0.4868421
1996,NIG,Nigeria,-1.322333,0.2083333,0.5492958
1997,NIG,Nigeria,-1.450718,0.1791045,0.6268657
1998,NIG,Nigeria,-1.375368,0.1833333,0.6166667
1999,NIG,Nigeria,-0.7779016,0.2238806,0.6567164
2000,NIG,Nigeria,-0.7601014,0.1969697,0.7424242
2001,NIG,Nigeria,-0.6761839,0.1384615,0.734375
2002,NIG,Nigeria,-0.7536452,0.1126761,0.7681159
2003,NIG,Nigeria,-0.6692935,0.1315789,0.7631579
2004,NIG,Nigeria,-0.7808847,0.08695652,0.7826087
2005,NIG,Nigeria,-0.5771371,0.109589,0.6986301
2006,NIG,Nigeria,-0.4512786,0.08536585,0.7560976
2007,NIG,Nigeria,-0.4885058,0.07792208,0.6842105
2008,NIG,Nigeria,-0.6188498,0.0952381,0.6984127
2009,NIG,Nigeria,-0.6874545,0.1212121,0.6969697
2010,NIG,Nigeria,-0.5546747,0.1311475,0.704918
2011,NIG,Nigeria,-0.6038292,0.2244898,0.6938776
2012,NIG,Nigeria,-0.6529515,0.1764706,0.7058824
1960,GAB,Gabon,0.6035561,0.5108696,0.3152174
1961,GAB,Gabon,0.2543698,0.4791667,0.4489796
1962,GAB,Gabon,0.2423729,0.4642857,0.6071429
1963,GAB,Gabon,0.2915201,0.55,0.4
1965,GAB,Gabon,0.1219902,0.4210526,0.6578947
1966,GAB,Gabon,0.04544131,0.2564103,0.4615385
1967,GAB,Gabon,0.1439513,0.3137255,0.5490196
1968,GAB,Gabon,0.4167048,0.5365854,0.2439024
1969,GAB,Gabon,0.7249024,0.5172414,0.2666667
1970,GAB,Gabon,0.719899,0.5769231,0.3653846
1971,GAB,Gabon,0.4820731,0.4939759,0.4166667
1972,GAB,Gabon,0.3307028,0.3736264,0.5652174
1973,GAB,Gabon,-0.01773139,0.2857143,0.6309524
1974,GAB,Gabon,-0.1313647,0.2285714,0.7714286
1975,GAB,Gabon,0.453071,0.372549,0.4901961
1976,GAB,Gabon,0.3196772,0.2125,0.6585366
1977,GAB,Gabon,-0.06326255,0.3483146,0.6555556
1978,GAB,Gabon,0.3307022,0.4173913,0.5384615
1979,GAB,Gabon,0.2360809,0.2605042,0.5833333
1980,GAB,Gabon,0.2252902,0.2043011,0.6021505
1981,GAB,Gabon,0.100957,0.1937984,0.6923077
1982,GAB,Gabon,-0.1314362,0.1483871,0.7225806
1983,GAB,Gabon,-0.2335714,0.1597222,0.7430556
1984,GAB,Gabon,-0.231156,0.1133333,0.7933333
1985,GAB,Gabon,-0.1960967,0.1409396,0.777027
1986,GAB,Gabon,-0.09714599,0.1621622,0.7823129
1987,GAB,Gabon,-0.3051468,0.1119403,0.9259259
1988,GAB,Gabon,-0.4027727,0.1,0.9457364
1989,GAB,Gabon,-0.5445931,0.07142857,0.9693878
1990,GAB,Gabon,-0.5350565,0.1547619,0.9404762
1991,GAB,Gabon,-0.6075711,0.1549296,0.6
1992,GAB,Gabon,-0.6548765,0.1714286,0.4857143
1993,GAB,Gabon,-0.3961013,0.1836735,0.5306122
1994,GAB,Gabon,-0.3478897,0.2878788,0.530303
1995,GAB,Gabon,-0.3300189,0.1973684,0.5526316
1996,GAB,Gabon,-0.512118,0.2333333,0.5932203
1997,GAB,Gabon,-0.6495204,0.1694915,0.6101695
1998,GAB,Gabon,-0.4175733,0.1698113,0.6792453
1999,GAB,Gabon,-0.6261802,0.0952381,0.7857143
2000,GAB,Gabon,-0.6884566,0.1666667,0.7627119
2001,GAB,Gabon,-0.620195,0.1578947,0.754386
2002,GAB,Gabon,-0.6296549,0.08695652,0.6888889
2003,GAB,Gabon,-0.7455742,0.1323529,0.75
2004,GAB,Gabon,-0.7218397,0.09090909,0.7846154
2005,GAB,Gabon,-0.7723034,0.08474576,0.7457627
2006,GAB,Gabon,-0.7983341,0.06849315,0.8082192
2007,GAB,Gabon,-0.7551501,0.05882353,0.7761194
2008,GAB,Gabon,-0.7614411,0.02272727,0.7954545
2009,GAB,Gabon,-0.7166216,0.03125,0.71875
2010,GAB,Gabon,-0.6409008,0.1311475,0.7258065
2011,GAB,Gabon,-0.5778607,0.25,0.6944444
2012,GAB,Gabon,-0.4023917,0.1636364,0.6727273
1960,CEN,Central African Republic,0.4157257,0.4329897,0.2989691
1961,CEN,Central African Republic,0.178465,0.4142857,0.3802817
1962,CEN,Central African Republic,-0.03406889,0.2647059,0.4705882
1963,CEN,Central African Republic,0.2900691,0.5333333,0.3666667
1965,CEN,Central African Republic,0.090978,0.3421053,0.6578947
1966,CEN,Central African Republic,0.3399679,0.4468085,0.4893617
1967,CEN,Central African Republic,0.04740151,0.3396226,0.5660377
1968,CEN,Central African Republic,0.4277022,0.36,0.3
1969,CEN,Central African Republic,0.1767107,0.3333333,0.5
1970,CEN,Central African Republic,-0.00963627,0.220339,0.4745763
1971,CEN,Central African Republic,0.5417807,0.5046729,0.5092593
1972,CEN,Central African Republic,0.3011165,0.3636364,0.5444444
1973,CEN,Central African Republic,0.1437987,0.4027778,0.6805556
1974,CEN,Central African Republic,0.04741352,0.3538462,0.6615385
1975,CEN,Central African Republic,0.7674545,0.5,0.1666667
1976,CEN,Central African Republic,0.5656782,0.2698413,0.6190476
1977,CEN,Central African Republic,0.4295879,0.35,0.5679012
1978,CEN,Central African Republic,0.2978788,0.3932584,0.5543478
1979,CEN,Central African Republic,0.4337244,0.254386,0.5130435
1980,CEN,Central African Republic,0.421103,0.3163265,0.5612245
1981,CEN,Central African Republic,0.3013539,0.1769912,0.6140351
1982,CEN,Central African Republic,-0.09625981,0.1456954,0.7417219
1983,CEN,Central African Republic,-0.09726963,0.1557377,0.7459016
1984,CEN,Central African Republic,-0.3588522,0.1129032,0.8064516
1985,CEN,Central African Republic,-0.1742401,0.147651,0.75
1986,CEN,Central African Republic,-0.1488194,0.1523179,0.7733333
1987,CEN,Central African Republic,0.1204924,0.1492537,0.8208955
1988,CEN,Central African Republic,-0.01730513,0.1060606,0.9160305
1989,CEN,Central African Republic,-0.05672591,0.0990991,0.9009009
1990,CEN,Central African Republic,-0.1245308,0.1547619,0.8928571
1991,CEN,Central African Republic,-0.1597173,0.1639344,0.6393443
1992,CEN,Central African Republic,-0.315567,0.08888889,0.4888889
1993,CEN,Central African Republic,-0.1993352,0.1636364,0.5818182
1994,CEN,Central African Republic,-0.166998,0.2745098,0.6078431
1998,CEN,Central African Republic,-0.3755767,0.18,0.62
2003,CEN,Central African Republic,-0.3557267,0.1492537,0.7164179
2004,CEN,Central African Republic,-0.4481601,0.1016949,0.7288136
2005,CEN,Central African Republic,-0.3255581,0.08510638,0.7446809
2006,CEN,Central African Republic,-0.3515093,0.075,0.7375
2007,CEN,Central African Republic,-0.5279385,0.04615385,0.703125
2008,CEN,Central African Republic,-0.5529906,0.02702703,0.7837838
2009,CEN,Central African Republic,-0.5663581,0.04761905,0.8095238
2010,CEN,Central African Republic,-0.5839314,0.1538462,0.754717
2011,CEN,Central African Republic,-0.4246622,0.3,0.7
2012,CEN,Central African Republic,-0.5408291,0.2045455,0.6590909
1960,CHA,Chad,0.3526481,0.4851485,0.3861386
1961,CHA,Chad,0.07548409,0.4193548,0.4444444
1962,CHA,Chad,-0.1504836,0.3170732,0.5121951
1963,CHA,Chad,0.07211781,0.4285714,0.4285714
1965,CHA,Chad,-0.1907751,0.32,0.8
1966,CHA,Chad,-0.1666963,0.2954545,0.5
1967,CHA,Chad,-0.06235744,0.2807018,0.6315789
1968,CHA,Chad,0.02384887,0.275,0.525
1969,CHA,Chad,-0.02280404,0.3255814,0.5
1970,CHA,Chad,0.1350583,0.4181818,0.4
1971,CHA,Chad,0.1705135,0.4313725,0.5339806
1972,CHA,Chad,0.05912577,0.3809524,0.6024096
1973,CHA,Chad,-0.2674393,0.2906977,0.7093023
1974,CHA,Chad,-0.3271367,0.1851852,0.7592593
1975,CHA,Chad,-0.3904605,0.2307692,0.6923077
1976,CHA,Chad,-0.2803899,0.2077922,0.721519
1977,CHA,Chad,-0.1890055,0.3820225,0.6444444
1978,CHA,Chad,0.0362445,0.4509804,0.5384615
1979,CHA,Chad,0.04897195,0.2991453,0.5897436
1980,CHA,Chad,-0.1555631,0.28125,0.65625
1981,CHA,Chad,-0.4918688,0.1450382,0.75
1982,CHA,Chad,-0.2621944,0.1437908,0.7320261
1983,CHA,Chad,0.1196637,0.1666667,0.6527778
1984,CHA,Chad,-0.07677722,0.09459459,0.7702703
1985,CHA,Chad,-0.1925015,0.1578947,0.7682119
1986,CHA,Chad,0.01826971,0.170068,0.7808219
1987,CHA,Chad,-0.2019233,0.1357143,0.9208633
1988,CHA,Chad,-0.2878094,0.09302326,0.9457364
1989,CHA,Chad,-0.4015259,0.09821429,0.9464286
1990,CHA,Chad,-0.5459535,0.1463415,0.9512195
1991,CHA,Chad,-0.6476066,0.1285714,0.5857143
1992,CHA,Chad,-0.662717,0.140625,0.484375
1993,CHA,Chad,-0.7632461,0.1311475,0.3934426
1995,CHA,Chad,-0.5168043,0.2083333,0.5138889
1996,CHA,Chad,-0.713762,0.2539683,0.5967742
1997,CHA,Chad,-0.7817472,0.1052632,0.6315789
1998,CHA,Chad,-0.6778082,0.1896552,0.6140351
1999,CHA,Chad,-0.9763754,0.1272727,0.6363636
2000,CHA,Chad,-0.9980178,0.0952381,0.8333333
2001,CHA,Chad,-1.038199,0.04761905,0.7619048
2002,CHA,Chad,-1.033119,0.09677419,0.9333333
2003,CHA,Chad,-1.032546,0,1
2004,CHA,Chad,-1.066786,0.05263158,0.9473684
2005,CHA,Chad,-1.074555,0,1
2006,CHA,Chad,-0.544292,0.1282051,0.7692308
2007,CHA,Chad,-0.5903416,0.125,0.7916667
2008,CHA,Chad,-0.6437695,0.04761905,0.7142857
2009,CHA,Chad,-0.658482,0.04,0.8
2010,CHA,Chad,-0.6552803,0.25,1
2011,CHA,Chad,-0.6657275,0.2,0.7333333
2012,CHA,Chad,-0.4452694,0.1904762,0.6428571
1960,CON,Congo,0.505388,0.5061728,0.345679
1961,CON,Congo,0.1677649,0.4285714,0.48
1962,CON,Congo,-0.01716323,0.1764706,0.5882353
1963,CON,Congo,0.1642054,0.4482759,0.3793103
1965,CON,Congo,-0.6980821,0.2222222,0.9444444
1966,CON,Congo,-1.235238,0.175,0.925
1967,CON,Congo,-0.8300146,0.08163265,0.7142857
1968,CON,Congo,-1.019247,0.3333333,0.4871795
1969,CON,Congo,-1.091574,0.3448276,0.6666667
1970,CON,Congo,-1.035678,0.2244898,0.7346939
1971,CON,Congo,-1.003695,0.3663366,0.7058824
1972,CON,Congo,-0.9547027,0.3258427,0.6888889
1973,CON,Congo,-0.7823259,0.2790698,0.6744186
1974,CON,Congo,-0.5678839,0.3013699,0.6712329
1975,CON,Congo,-0.6018789,0.2962963,0.7407407
1976,CON,Congo,-0.583449,0.2027027,0.7567568
1977,CON,Congo,-0.6555264,0.3043478,0.8
1978,CON,Congo,-0.956604,0.2826087,0.7021277
1979,CON,Congo,-0.8800638,0.146789,0.706422
1980,CON,Congo,-0.887191,0.1485149,0.7425743
1981,CON,Congo,-0.8882608,0.1157025,0.8114754
1982,CON,Congo,-0.9087779,0.1025641,0.7948718
1983,CON,Congo,-0.9886901,0.1006711,0.8120805
1984,CON,Congo,-1.008259,0.06081081,0.8783784
1985,CON,Congo,-0.9189666,0.1059603,0.8333333
1986,CON,Congo,-0.8892367,0.1126761,0.8591549
1987,CON,Congo,-0.9311337,0.0962963,0.9552239
1988,CON,Congo,-0.960415,0.05660377,0.9626168
1989,CON,Congo,-0.9469557,0.06185567,0.9587629
1990,CON,Congo,-0.764533,0.125,0.925
1991,CON,Congo,-0.3972536,0.1636364,0.5925926
1992,CON,Congo,-0.2195493,0.1842105,0.5789474
1993,CON,Congo,-0.379509,0.1818182,0.4727273
1994,CON,Congo,-0.5110624,0.21875,0.515625
1995,CON,Congo,-0.3996396,0.2419355,0.5967742
1996,CON,Congo,-0.4728272,0.2545455,0.5740741
1997,CON,Congo,-0.6105329,0.1960784,0.5882353
1998,CON,Congo,-0.5793916,0.2105263,0.6315789
1999,CON,Congo,-0.752056,0.1694915,0.6271186
2000,CON,Congo,-0.7839488,0.2222222,0.8823529
2001,CON,Congo,-0.8546526,0.08888889,0.8888889
2002,CON,Congo,-0.8532995,0.09230769,0.7936508
2003,CON,Congo,-0.7807762,0.1403509,0.7192982
2004,CON,Congo,-0.7930525,0.06382979,0.7234043
2005,CON,Congo,-0.7928925,0.05405405,0.6486486
2006,CON,Congo,-0.7406338,0.08139535,0.7674419
2007,CON,Congo,-0.6755637,0.05194805,0.7105263
2008,CON,Congo,-0.6376024,0.06944444,0.7083333
2009,CON,Congo,-0.6708504,0.1166667,0.7
2010,CON,Congo,-0.5920462,0.1754386,0.7413793
2011,CON,Congo,-0.6198306,0.1967213,0.7213115
2012,CON,Congo,-0.6155024,0.1538462,0.6923077
1960,DRC,Democratic Republic of the Congo,0.5687817,0.6065574,0.295082
1961,DRC,Democratic Republic of the Congo,-0.1104651,0.3857143,0.5633803
1962,DRC,Democratic Republic of the Congo,-0.1308884,0.3235294,0.5294118
1963,DRC,Democratic Republic of the Congo,0.04552342,0.4666667,0.4666667
1965,DRC,Democratic Republic of the Congo,-0.07097778,0.3611111,0.7222222
1966,DRC,Democratic Republic of the Congo,-0.05318294,0.3469388,0.4693878
1967,DRC,Democratic Republic of the Congo,-0.003461281,0.3673469,0.6326531
1968,DRC,Democratic Republic of the Congo,0.07709344,0.3265306,0.4081633
1969,DRC,Democratic Republic of the Congo,0.1185134,0.3589744,0.525
1970,DRC,Democratic Republic of the Congo,0.2805846,0.3833333,0.4333333
1971,DRC,Democratic Republic of the Congo,0.6367593,0.5858586,0.43
1972,DRC,Democratic Republic of the Congo,0.347219,0.3789474,0.5520833
1973,DRC,Democratic Republic of the Congo,-0.028691,0.2528736,0.6436782
1974,DRC,Democratic Republic of the Congo,-0.2848895,0.3166667,0.6833333
1975,DRC,Democratic Republic of the Congo,-0.09149656,0.2647059,0.6029412
1976,DRC,Democratic Republic of the Congo,-0.08392515,0.2222222,0.6987952
1977,DRC,Democratic Republic of the Congo,0.1259671,0.3908046,0.5909091
1978,DRC,Democratic Republic of the Congo,0.2992908,0.4396552,0.5084746
1979,DRC,Democratic Republic of the Congo,0.1554683,0.3109244,0.575
1980,DRC,Democratic Republic of the Congo,0.1514105,0.2222222,0.6161616
1981,DRC,Democratic Republic of the Congo,0.1596564,0.1692308,0.6412214
1982,DRC,Democratic Republic of the Congo,0.1402894,0.1419355,0.6580645
1983,DRC,Democratic Republic of the Congo,0.2246662,0.1404959,0.6859504
1984,DRC,Democratic Republic of the Congo,0.252536,0.1205674,0.6737589
1985,DRC,Democratic Republic of the Congo,0.2198247,0.1879195,0.6621622
1986,DRC,Democratic Republic of the Congo,0.1538114,0.1666667,0.7272727
1987,DRC,Democratic Republic of the Congo,0.2022081,0.15,0.8014184
1988,DRC,Democratic Republic of the Congo,0.1862839,0.1060606,0.8396947
1989,DRC,Democratic Republic of the Congo,-0.08553447,0.1028037,0.9252336
1990,DRC,Democratic Republic of the Congo,-0.2334166,0.15,0.95
1991,DRC,Democratic Republic of the Congo,-0.2815407,0.1111111,0.7037037
1992,DRC,Democratic Republic of the Congo,-0.1943615,0.1481481,0.7407407
1993,DRC,Democratic Republic of the Congo,-0.279132,0.2121212,0.4242424
1994,DRC,Democratic Republic of the Congo,-0.2832655,0,1
1995,DRC,Democratic Republic of the Congo,-0.663673,0.3055556,0.5277778
1996,DRC,Democratic Republic of the Congo,-0.399453,0.07142857,0.3571429
1997,DRC,Democratic Republic of the Congo,-0.5216774,0.2444444,0.6
1998,DRC,Democratic Republic of the Congo,-0.5240303,0,1
1999,DRC,Democratic Republic of the Congo,-1.060015,0.07142857,0.5714286
2000,DRC,Democratic Republic of the Congo,-1.165612,0.0625,0.75
2001,DRC,Democratic Republic of the Congo,-1.175772,0.1176471,0.8235294
2002,DRC,Democratic Republic of the Congo,-1.154842,0.05555556,0.8857143
2003,DRC,Democratic Republic of the Congo,-1.093951,0.2307692,0.8846154
2004,DRC,Democratic Republic of the Congo,-0.8891321,0.1935484,0.9
2005,DRC,Democratic Republic of the Congo,-0.5885806,0.125,0.6153846
2006,DRC,Democratic Republic of the Congo,-0.9140242,0.0625,0.8541667
2007,DRC,Democratic Republic of the Congo,-0.517185,0.07142857,0.7857143
2008,DRC,Democratic Republic of the Congo,-0.5400443,0.1052632,0.5789474
2009,DRC,Democratic Republic of the Congo,-0.5067705,0.15,0.65
2010,DRC,Democratic Republic of the Congo,-0.3744778,0.225,0.6
2011,DRC,Democratic Republic of the Congo,-0.511106,0.0625,0.75
2012,DRC,Democratic Republic of the Congo,-0.6202569,0.1818182,0.6136364
1962,UGA,Uganda,-0.3696994,0.16,0.52
1963,UGA,Uganda,-0.3809033,0.32,0.56
1965,UGA,Uganda,-0.6691126,0.2647059,0.8529412
1966,UGA,Uganda,-0.4807739,0.2258065,0.6129032
1967,UGA,Uganda,-0.4028946,0.1666667,0.6666667
