"","caseid","gaytherm"
"24469",847,51
"24470",393,69
"24471",750,50
"24472",82,100
"24473",239,6
"24474",496,97
"24475",58,1
"24476",945,100
"24477",513,19
"24478",501,48
"24479",80,51
"24480",819,20
"24481",92,50
"24482",770,49
"24483",743,NA
"24484",628,100
"24485",102,99
"24486",970,3
"24487",595,59
"24488",780,59
"24489",664,51
"24490",791,50
"24491",443,70
"24492",748,10
"24493",680,96
"24494",310,91
"24495",407,33
"24496",880,30
"24497",17,88
"24498",94,50
"24499",134,69
"24500",376,55
"24501",275,84
"24502",448,100
"24503",745,25
"24504",806,31
"24505",238,100
"24506",950,98
"24507",457,41
"24508",218,48
"24509",839,31
"24510",773,50
"24511",189,41
"24512",184,77
"24513",887,NA
"24514",591,51
"24515",768,50
"24516",953,NA
"24517",576,51
"24518",935,100
"24519",472,51
"24520",240,100
"24521",509,48
"24522",409,53
"24523",552,5
"24524",49,46
"24525",65,50
"24526",846,41
"24527",144,69
"24528",449,50
"24529",570,50
"24530",159,100
"24531",821,16
"24532",201,37
"24533",847,74
"24534",9,50
"24535",456,83
"24536",249,88
"24537",579,83
"24538",673,90
"24539",419,99
"24540",162,NA
"24541",347,90
"24542",28,91
"24543",749,50
"24544",131,100
"24545",805,100
"24546",918,100
"24547",77,61
"24548",307,9
"24549",842,62
"24550",348,100
"24551",48,91
"24552",180,4
"24553",809,100
"24554",933,77
"24555",725,52
"24556",655,100
"24557",577,27
"24558",242,83
"24559",169,100
"24560",571,NA
"24561",152,NA
"24562",776,78
"24563",146,59
"24564",595,50
"24565",8,100
"24566",251,53
"24567",483,50
"24568",246,52
"24569",16,56
"24570",505,91
"24571",68,25
"24572",322,6
"24573",229,50
"24574",174,NA
"24575",529,7
"24576",572,52
"24577",471,42
"24578",794,60
"24579",122,70
"24580",999,100
"24581",423,50
"24582",223,97
"24583",26,21
"24584",540,51
"24585",384,61
"24586",669,21
"24587",696,85
"24588",782,99
"24589",569,50
"24590",296,32
"24591",863,50
"24592",707,7
"24593",286,7
"24594",11,72
"24595",791,89
"24596",566,44
"24597",187,100
"24598",552,79
"24599",704,NA
"24600",565,100
"24601",808,100
"24602",325,70
"24603",686,6
"24604",34,26
"24605",237,91
"24606",267,75
"24607",131,84
"24608",538,51
"24609",873,41
"24610",215,50
"24611",26,100
"24612",769,50
"24613",247,NA
"24614",567,89
"24615",342,100
"24616",99,52
"24617",480,90
"24618",269,50
"24619",921,66
"24620",681,70
"24621",336,51
"24622",550,70
"24623",785,51
"24624",419,77
"24625",742,96
"24626",837,9
"24627",938,50
"24628",810,12
"24629",933,50
"24630",221,91
"24631",336,84
"24632",934,50
"24633",695,50
"24634",237,83
"24635",981,21
"24636",301,75
"24637",320,65
"24638",419,2
"24639",517,60
"24640",12,24
"24641",704,99
"24642",562,100
"24643",886,21
"24644",24,100
"24645",984,NA
"24646",37,94
"24647",390,27
"24648",80,50
"24649",55,90
"24650",164,50
"24651",569,2
"24652",118,66
"24653",671,51
"24654",99,50
"24655",169,50
"24656",726,75
"24657",815,100
"24658",939,NA
"24659",227,73
"24660",826,78
"24661",790,52
"24662",712,70
"24663",800,51
"24664",29,50
"24665",331,48
"24666",47,60
"24667",620,40
"24668",319,79
"24669",440,100
"24670",989,100
"24671",587,65
"24672",992,9
"24673",385,7
"24674",165,45
"24675",313,100
"24676",757,1
"24677",943,52
"24678",414,87
"24679",209,41
"24680",913,21
"24681",675,12
"24682",464,90
"24683",18,83
"24684",47,71
"24685",466,60
"24686",400,91
"24687",985,44
"24688",710,50
"24689",300,51
"24690",318,6
"24691",406,35
"24692",512,50
"24693",649,6
"24694",360,50
"24695",21,9
"24696",698,97
"24697",713,77
"24698",656,52
"24699",160,50
"24700",513,30
"24701",392,67
"24702",707,90
"24703",359,79
"24704",1,NA
"24705",808,100
"24706",25,61
"24707",618,10
"24708",543,51
"24709",294,42
"24710",663,5
"24711",913,2
"24712",791,78
"24713",959,99
"24714",974,75
"24715",89,50
"24716",263,52
"24717",267,75
"24718",541,85
"24719",902,51
"24720",769,50
"24721",838,86
"24722",424,75
"24723",475,91
"24724",609,75
"24725",180,NA
"24726",187,75
"24727",68,64
"24728",91,40
"24729",585,NA
"24730",951,100
"24731",565,100
"24732",532,80
"24733",102,52
"24734",326,100
"24735",593,99
"24736",74,61
"24737",377,51
"24738",436,66
"24739",906,50
"24740",766,50
"24741",547,90
"24742",374,NA
"24743",642,77
"24744",633,39
"24745",8,88
"24746",170,55
"24747",676,67
"24748",134,13
"24749",411,50
"24750",862,51
"24751",522,21
"24752",352,6
"24753",166,53
"24754",307,90
"24755",522,NA
"24756",83,50
"24757",879,88
"24758",213,62
"24759",920,100
"24760",423,26
"24761",355,100
"24762",195,51
"24763",544,50
"24764",173,NA
"24765",879,19
"24766",300,52
"24767",246,97
"24768",291,6
"24769",411,80
"24770",539,95
"24771",798,51
"24772",1,NA
"24773",258,50
"24774",338,NA
"24775",849,81
"24776",497,81
"24777",473,50
"24778",872,NA
"24779",688,NA
"24780",327,50
"24781",383,86
"24782",500,42
"24783",346,NA
"24784",257,62
"24785",412,90
"24786",391,100
"24787",164,100
"24788",207,52
"24789",574,6
"24790",941,87
"24791",609,5
"24792",794,1
"24793",988,44
"24794",203,NA
"24795",895,NA
"24796",673,50
"24797",17,18
"24798",610,1
"24799",705,40
"24800",601,NA
"24801",233,53
"24802",984,51
"24803",87,50
"24804",257,100
"24805",649,100
"24806",787,8
"24807",167,86
"24808",769,98
"24809",757,NA
"24810",540,32
"24811",607,51
"24812",880,47
"24813",12,53
"24814",283,50
"24815",653,97
"24816",530,50
"24817",458,97
"24818",471,NA
"24819",864,52
"24820",477,76
"24821",526,51
"24822",940,88
"24823",650,12
"24824",873,100
"24825",740,80
"24826",234,19
"24827",931,42
"24828",748,95
"24829",873,65
"24830",795,NA
"24831",620,34
"24832",743,72
"24833",744,91
"24834",303,91
"24835",221,100
"24836",554,19
"24837",963,61
"24838",655,80
"24839",51,0
"24840",71,NA
"24841",14,41
"24842",863,16
"24843",659,50
"24844",265,71
"24845",725,93
"24846",364,75
"24847",231,70
"24848",575,3
"24849",285,86
"24850",101,76
"24851",992,94
"24852",646,58
"24853",653,69
"24854",983,96
"24855",864,52
"24856",613,100
"24857",540,100
"24858",607,97
"24859",556,51
"24860",385,54
"24861",389,50
"24862",637,41
"24863",925,96
"24864",36,46
"24865",28,NA
"24866",495,100
"24867",782,100
"24868",270,50
"24869",912,89
"24870",883,53
"24871",239,97
"24872",821,88
"24873",662,100
"24874",242,99
"24875",184,13
"24876",919,2
"24877",266,48
"24878",618,94
"24879",75,89
"24880",533,94
"24881",953,50
"24882",820,NA
"24883",83,88
"24884",371,50
"24885",997,NA
"24886",666,72
"24887",109,90
"24888",834,49
"24889",149,50
"24890",254,50
"24891",396,87
"24892",783,80
"24893",259,76
"24894",377,85
"24895",820,100
"24896",544,98
"24897",923,100
"24898",92,51
"24899",927,100
"24900",277,100
"24901",229,82
"24902",850,20
"24903",42,44
"24904",82,5
"24905",821,100
"24906",968,65
"24907",755,59
"24908",592,58
"24909",54,43
"24910",262,33
"24911",163,83
"24912",658,50
"24913",897,50
"24914",31,100
"24915",143,NA
"24916",418,50
"24917",215,96
"24918",489,50
"24919",670,52
"24920",960,96
"24921",66,47
"24922",684,19
"24923",323,3
"24924",312,88
"24925",969,67
"24926",645,51
"24927",868,93
"24928",329,92
"24929",158,93
"24930",207,NA
"24931",175,100
"24932",328,100
"24933",847,72
"24934",639,51
"24935",658,53
"24936",310,3
"24937",150,77
"24938",634,41
"24939",883,30
"24940",519,52
"24941",775,100
"24942",592,100
"24943",655,50
"24944",286,52
"24945",780,50
"24946",619,55
"24947",514,50
"24948",383,76
"24949",714,94
"24950",524,80
"24951",2,100
"24952",337,73
"24953",465,66
"24954",761,76
"24955",573,100
"24956",174,12
"24957",777,100
"24958",857,100
"24959",17,98
"24960",474,90
"24961",853,100
"24962",140,96
"24963",555,48
"24964",527,40
"24965",46,NA
"24966",48,3
"24967",708,50
"24968",937,60
"24969",801,59
"24970",718,40
"24971",716,40
"24972",106,100
"24973",960,NA
"24974",404,61
"24975",590,3
"24976",744,81
"24977",669,81
"24978",686,NA
"24979",83,52
"24980",621,44
"24981",565,80
"24982",327,50
"24983",50,70
"24984",52,86
"24985",458,71
"24986",30,31
"24987",806,90
"24988",415,NA
"24989",949,55
"24990",110,72
"24991",14,20
"24992",529,73
"24993",91,79
"24994",923,52
"24995",242,31
"24996",515,51
"24997",86,56
"24998",999,15
"24999",580,50
"25000",139,5
"25001",206,50
"25002",514,0
"25003",379,52
"25004",736,52
"25005",687,99
"25006",774,75
"25007",855,6
"25008",176,52
"25009",910,91
"25010",846,NA
"25011",40,70
"25012",733,NA
"25013",786,89
"25014",28,33
"25015",326,30
"25016",82,31
"25017",440,5
"25018",948,91
"25019",42,90
"25020",152,52
"25021",42,52
"25022",170,80
"25023",241,NA
"25024",564,100
"25025",669,78
"25026",408,46
"25027",744,51
"25028",91,70
"25029",76,16
"25030",688,63
"25031",598,50
"25032",385,77
"25033",511,55
"25034",587,50
"25035",966,50
"25036",803,50
"25037",658,60
"25038",14,31
"25039",692,52
"25040",677,NA
"25041",246,50
"25042",533,75
"25043",297,52
"25044",256,41
"25045",242,55
"25046",789,2
"25047",668,97
"25048",693,100
"25049",133,3
"25050",571,60
"25051",291,NA
"25052",940,86
"25053",542,41
"25054",268,51
"25055",728,100
"25056",921,81
"25057",2,72
"25058",146,100
"25059",504,43
"25060",250,5
"25061",22,57
"25062",843,71
"25063",918,53
"25064",73,100
"25065",616,3
"25066",389,69
"25067",83,NA
"25068",713,10
"25069",461,79
"25070",762,97
"25071",658,60
"25072",68,50
"25073",685,31
"25074",923,70
"25075",986,NA
"25076",462,70
"25077",170,50
"25078",666,85
"25079",491,100
"25080",919,54
"25081",1000,52
"25082",287,NA
"25083",668,98
"25084",968,100
"25085",599,63
"25086",103,47
"25087",902,100
"25088",998,92
"25089",259,89
"25090",367,100
"25091",740,74
"25092",348,70
"25093",543,63
"25094",25,70
"25095",51,31
"25096",433,100
"25097",290,72
"25098",665,26
"25099",672,100
"25100",125,34
"25101",698,50
"25102",557,22
"25103",873,90
"25104",835,47
"25105",772,50
"25106",409,2
"25107",143,2
"25108",651,50
"25109",753,4
"25110",462,85
"25111",26,75
"25112",223,1
"25113",860,94
"25114",151,50
"25115",179,100
"25116",570,92
"25117",318,55
"25118",956,50
"25119",648,91
"25120",62,52
"25121",371,NA
"25122",739,100
"25123",469,91
"25124",739,73
"25125",782,52
"25126",862,1
"25127",98,70
"25128",626,41
"25129",288,46
"25130",512,1
"25131",795,91
"25132",678,34
"25133",9,75
"25134",507,75
"25135",458,100
"25136",165,63
"25137",947,91
"25138",468,NA
"25139",161,4
"25140",891,84
"25141",313,95
"25142",73,91
"25143",857,100
"25144",338,NA
"25145",887,29
"25146",82,78
"25147",555,70
"25148",66,NA
"25149",401,4
"25150",808,6
"25151",788,90
"25152",122,51
"25153",125,83
"25154",728,73
"25155",213,NA
"25156",152,70
"25157",678,50
"25158",122,100
"25159",203,61
"25160",584,NA
"25161",579,72
"25162",99,41
"25163",418,51
"25164",63,51
"25165",523,1
"25166",290,1
"25167",165,100
"25168",701,89
"25169",477,50
"25170",471,NA
"25171",75,71
"25172",692,51
"25173",893,71
"25174",457,91
"25175",795,50
"25176",123,80
"25177",436,100
"25178",483,31
"25179",53,61
"25180",845,50
"25181",830,63
"25182",689,11
"25183",476,58
"25184",438,52
"25185",872,50
"25186",830,91
"25187",649,53
"25188",598,61
"25189",580,50
"25190",673,22
"25191",227,53
"25192",822,95
"25193",821,35
"25194",856,66
"25195",762,41
"25196",855,100
"25197",148,100
"25198",741,100
"25199",732,38
"25200",446,85
"25201",741,NA
"25202",445,54
"25203",506,76
"25204",562,32
"25205",90,87
"25206",377,81
"25207",810,41
"25208",204,NA
"25209",758,50
"25210",795,96
"25211",152,63
"25212",220,50
"25213",78,77
"25214",743,69
"25215",333,100
"25216",751,84
"25217",192,100
"25218",147,NA
"25219",405,90
"25220",846,71
"25221",383,NA
"25222",417,80
"25223",358,94
"25224",119,90
"25225",473,81
"25226",195,68
"25227",126,NA
"25228",810,67
"25229",694,100
"25230",368,97
"25231",832,50
"25232",560,23
"25233",306,97
"25234",841,76
"25235",700,51
"25236",703,13
"25237",428,50
"25238",329,50
"25239",92,NA
"25240",423,100
"25241",861,95
"25242",569,80
"25243",593,84
"25244",116,99
"25245",123,2
"25246",694,63
"25247",258,41
"25248",823,NA
"25249",390,70
"25250",125,1
"25251",153,99
"25252",369,10
"25253",586,63
"25254",856,82
"25255",632,100
"25256",621,5
"25257",421,41
"25258",97,75
"25259",778,55
"25260",939,91
"25261",490,4
"25262",991,12
"25263",633,50
"25264",873,92
"25265",828,100
"25266",987,29
"25267",628,99
"25268",219,99
"25269",258,41
"25270",251,35
"25271",133,1
"25272",996,41
"25273",623,98
"25274",341,52
"25275",204,55
"25276",738,50
"25277",567,64
"25278",316,57
"25279",221,51
"25280",135,NA
"25281",928,71
"25282",636,7
"25283",142,50
"25284",709,6
"25285",59,60
"25286",686,50
"25287",22,42
"25288",156,88
"25289",72,78
"25290",811,73
"25291",628,63
"25292",875,42
"25293",968,50
"25294",595,73
"25295",240,66
"25296",675,100
"25297",672,81
"25298",762,100
"25299",53,91
"25300",94,3
"25301",397,71
"25302",55,30
"25303",428,52
"25304",49,31
"25305",416,50
"25306",623,13
"25307",276,82
"25308",123,99
"25309",630,71
"25310",629,54
"25311",447,NA
"25312",544,44
"25313",18,1
"25314",100,9
"25315",624,50
"25316",64,35
"25317",809,50
"25318",621,100
"25319",528,44
"25320",428,53
"25321",743,88
"25322",788,100
"25323",629,50
"25324",97,NA
"25325",975,NA
"25326",608,87
"25327",713,60
"25328",561,56
"25329",46,85
"25330",226,25
"25331",52,17
"25332",861,75
"25333",360,6
"25334",204,5
"25335",142,99
"25336",308,84
"25337",497,100
"25338",22,85
"25339",192,NA
"25340",969,99
"25341",541,100
"25342",978,51
"25343",581,75
"25344",842,56
"25345",284,89
"25346",278,75
"25347",563,97
"25348",345,20
"25349",959,100
"25350",703,18
"25351",389,100
"25352",550,6
"25353",846,100
"25354",326,89
"25355",232,50
"25356",711,48
"25357",197,50
"25358",137,46
"25359",343,NA
"25360",866,100
"25361",896,31
"25362",337,100
"25363",977,91
"25364",915,86
"25365",500,23
"25366",665,87
"25367",768,100
"25368",543,93
"25369",754,99
"25370",223,90
"25371",864,15
"25372",517,70
"25373",5,12
"25374",351,69
"25375",938,50
"25376",777,100
"25377",229,31
"25378",625,70
"25379",765,NA
"25380",239,3
"25381",777,81
"25382",116,50
"25383",563,56
"25384",354,96
"25385",945,50
"25386",659,95
"25387",816,NA
"25388",867,56
"25389",313,51
"25390",88,50
"25391",147,100
"25392",119,50
"25393",235,53
"25394",343,95
"25395",373,77
"25396",526,NA
"25397",161,83
"25398",554,3
"25399",188,NA
"25400",278,88
"25401",443,50
"25402",28,51
"25403",733,80
"25404",978,25
"25405",883,NA
"25406",844,69
"25407",745,97
"25408",547,50
"25409",666,50
"25410",63,99
"25411",61,78
"25412",973,69
"25413",989,53
"25414",946,75
"25415",53,7
"25416",650,81
"25417",131,79
"25418",853,50
"25419",25,2
"25420",316,51
"25421",580,51
"25422",106,22
"25423",905,80
"25424",336,NA
"25425",438,72
"25426",853,100
"25427",609,53
"25428",9,31
"25429",476,72
"25430",762,5
"25431",818,46
"25432",890,80
"25433",48,NA
"25434",5,50
"25435",518,100
"25436",321,91
"25437",220,66
"25438",39,41
"25439",393,100
"25440",736,56
"25441",342,1
"25442",555,1
"25443",15,91
"25444",930,85
"25445",798,61
"25446",876,95
"25447",577,70
"25448",250,100
"25449",449,NA
"25450",779,1
"25451",38,77
"25452",336,91
"25453",495,52
"25454",223,100
"25455",523,50
"25456",300,73
"25457",702,3
"25458",694,2
"25459",184,89
"25460",958,70
"25461",593,16
"25462",860,42
"25463",60,97
"25464",579,70
"25465",247,23
"25466",533,NA
"25467",720,56
"25468",355,50
"25469",904,12
"25470",57,1
"25471",436,80
"25472",492,61
"25473",862,1
"25474",991,1
"25475",38,51
"25476",158,100
"25477",281,81
"25478",883,60
"25479",859,62
"25480",890,72
"25481",18,41
"25482",348,100
"25483",709,100
"25484",728,54
"25485",842,81
"25486",95,NA
"25487",116,75
"25488",563,29
"25489",396,90
"25490",426,47
"25491",183,11
"25492",438,71
"25493",972,50
"25494",697,40
"25495",803,80
"25496",165,56
"25497",486,85
"25498",336,43
"25499",805,100
"25500",978,47
"25501",89,50
"25502",895,73
"25503",221,97
"25504",868,40
"25505",686,56
"25506",399,8
"25507",748,94
"25508",361,100
"25509",368,73
"25510",601,47
"25511",74,21
"25512",4,89
"25513",655,53
"25514",517,50
"25515",141,70
"25516",871,55
"25517",419,49
"25518",523,69
"25519",544,51
"25520",56,30
"25521",502,96
"25522",598,50
"25523",379,1
"25524",796,21
"25525",20,49
"25526",914,88
"25527",948,69
"25528",769,50
"25529",343,50
"25530",753,84
"25531",922,1
"25532",81,10
"25533",20,74
"25534",418,33
"25535",925,99
"25536",876,86
"25537",165,5
"25538",162,96
"25539",602,100
"25540",407,72
"25541",210,96
"25542",955,72
"25543",483,81
"25544",983,80
"25545",647,99
"25546",417,53
"25547",778,92
"25548",276,67
"25549",842,85
"25550",835,71
"25551",901,7
"25552",495,38
"25553",917,13
"25554",824,5
"25555",276,11
"25556",607,91
"25557",486,96
"25558",945,3
"25559",134,50
"25560",704,90
"25561",496,NA
"25562",315,25
"25563",316,60
"25564",615,72
"25565",905,50
"25566",393,51
"25567",679,49
"25568",781,97
"25569",816,88
"25570",439,NA
"25571",814,47
"25572",763,100
"25573",87,51
"25574",348,93
"25575",813,48
"25576",228,2
"25577",83,61
"25578",501,64
"25579",538,70
"25580",46,10
"25581",271,80
"25582",777,100
"25583",123,71
"25584",324,50
"25585",603,100
"25586",302,11
"25587",597,70
"25588",672,63
"25589",60,NA
"25590",107,5
"25591",915,100
"25592",136,NA
"25593",655,83
"25594",703,5
"25595",356,70
"25596",479,5
"25597",711,85
"25598",140,47
"25599",768,30
"25600",126,1
"25601",692,99
"25602",992,67
"25603",49,51
"25604",701,69
"25605",848,99
"25606",918,52
"25607",285,21
"25608",33,50
"25609",857,100
"25610",281,36
"25611",156,78
"25612",132,21
"25613",742,72
"25614",212,50
"25615",704,2
"25616",346,51
"25617",687,22
"25618",819,1
"25619",957,1
"25620",629,100
"25621",649,100
"25622",241,46
"25623",976,6
"25624",160,100
"25625",894,1
"25626",461,75
"25627",400,91
"25628",95,88
"25629",789,96
"25630",612,100
"25631",152,92
"25632",292,100
"25633",931,100
"25634",86,85
"25635",748,91
"25636",823,41
"25637",854,7
"25638",979,51
"25639",719,98
"25640",932,85
"25641",645,51
"25642",138,84
"25643",435,88
"25644",32,10
"25645",210,20
"25646",598,80
"25647",997,78
"25648",353,100
"25649",722,50
"25650",708,34
"25651",657,7
"25652",452,52
"25653",183,59
"25654",924,4
"25655",35,11
"25656",417,14
"25657",525,53
"25658",756,50
"25659",191,51
"25660",710,1
"25661",199,100
"25662",975,50
"25663",253,50
"25664",534,100
"25665",805,52
"25666",478,90
"25667",227,50
"25668",247,68
"25669",324,90
"25670",702,50
"25671",154,64
"25672",666,86
"25673",540,6
"25674",272,60
"25675",16,100
"25676",748,73
"25677",34,51
"25678",748,89
"25679",182,NA
"25680",430,52
"25681",707,89
"25682",984,50
"25683",73,50
"25684",919,86
"25685",17,51
"25686",514,NA
"25687",883,91
"25688",170,100
"25689",689,49
"25690",65,94
"25691",111,NA
"25692",189,50
"25693",267,60
"25694",38,80
"25695",484,52
"25696",462,51
"25697",525,72
"25698",182,50
"25699",714,32
"25700",123,51
"25701",431,76
"25702",321,84
"25703",221,50
"25704",699,1
"25705",648,50
"25706",897,99
"25707",766,22
"25708",883,50
"25709",917,72
"25710",315,88
"25711",568,9
"25712",355,100
"25713",422,32
"25714",208,100
"25715",702,81
"25716",290,96
"25717",113,69
"25718",865,79
"25719",889,11
"25720",826,NA
"25721",894,26
"25722",608,51
"25723",942,NA
"25724",499,91
"25725",148,40
"25726",777,100
"25727",710,53
"25728",606,50
"25729",183,100
"25730",323,95
"25731",363,100
"25732",602,41
"25733",446,100
"25734",687,61
"25735",788,32
"25736",607,50
"25737",289,50
"25738",1,51
"25739",109,93
"25740",282,NA
"25741",876,100
"25742",333,52
"25743",904,82
"25744",189,88
"25745",344,72
"25746",702,90
"25747",104,NA
"25748",514,86
"25749",418,16
"25750",483,99
"25751",230,75
"25752",299,63
"25753",742,50
"25754",793,2
"25755",922,100
"25756",605,80
"25757",305,69
"25758",641,45
