"province","district","village.id","age","educ.years","employed","income","violent.exp.ISAF","violent.exp.taliban","list.group","list.response"
"Helmand","Naw Zad",4,17,0,0,"2,001-10,000",1,0,"ISAF",0
"Helmand","Naw Zad",4,21,0,0,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",4,42,0,0,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",4,21,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",4,18,0,0,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",4,38,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",4,33,0,0,"10,001-20,000",1,1,"taliban",1
"Helmand","Naw Zad",4,16,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",4,34,0,0,"10,001-20,000",1,1,"taliban",1
"Helmand","Naw Zad",4,22,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",4,22,0,0,"10,001-20,000",1,1,"taliban",1
"Helmand","Naw Zad",4,32,0,0,"10,001-20,000",0,1,"taliban",1
"Helmand","Naw Zad",191,45,0,1,"10,001-20,000",0,0,"control",0
"Helmand","Naw Zad",191,22,0,0,"2,001-10,000",0,0,"control",0
"Helmand","Naw Zad",191,19,0,1,"2,001-10,000",0,0,"control",0
"Helmand","Naw Zad",191,44,0,1,"10,001-20,000",0,0,"control",0
"Helmand","Naw Zad",191,22,0,1,"2,001-10,000",0,0,"control",0
"Helmand","Naw Zad",191,18,0,1,"2,001-10,000",0,0,"control",0
"Helmand","Naw Zad",191,19,0,1,"2,001-10,000",0,1,"ISAF",0
"Helmand","Naw Zad",191,16,0,0,"2,001-10,000",0,0,"ISAF",0
"Helmand","Naw Zad",191,19,0,1,"10,001-20,000",0,NA,"ISAF",0
"Helmand","Naw Zad",191,33,0,1,"2,001-10,000",0,1,"ISAF",0
"Helmand","Naw Zad",191,52,0,0,"2,001-10,000",0,0,"ISAF",0
"Helmand","Naw Zad",191,23,0,0,"2,001-10,000",0,0,"ISAF",3
"Helmand","Naw Zad",191,21,0,1,"10,001-20,000",0,0,"taliban",1
"Helmand","Naw Zad",191,16,0,0,"2,001-10,000",NA,1,"taliban",1
"Helmand","Naw Zad",191,25,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",191,22,0,1,"10,001-20,000",1,0,"taliban",1
"Helmand","Naw Zad",191,22,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",191,21,0,1,"10,001-20,000",NA,0,"taliban",1
"Helmand","Naw Zad",197,29,0,1,"2,001-10,000",1,0,"control",2
"Helmand","Naw Zad",197,36,6,1,"2,001-10,000",0,1,"control",3
"Helmand","Naw Zad",197,22,3,1,"2,001-10,000",0,0,"control",2
"Helmand","Naw Zad",197,42,0,1,"2,001-10,000",1,0,"control",2
"Helmand","Naw Zad",197,31,5,1,"10,001-20,000",1,0,"control",1
"Helmand","Naw Zad",197,22,0,0,"2,001-10,000",0,0,"control",3
"Helmand","Naw Zad",197,20,6,1,"2,001-10,000",1,1,"ISAF",2
"Helmand","Naw Zad",197,31,0,1,"10,001-20,000",1,0,"ISAF",1
"Helmand","Naw Zad",197,26,0,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Naw Zad",197,60,0,0,"2,001-10,000",1,0,"ISAF",2
"Helmand","Naw Zad",197,40,0,1,"2,001-10,000",0,0,"ISAF",3
"Helmand","Naw Zad",197,24,8,1,"2,001-10,000",1,1,"ISAF",2
"Helmand","Naw Zad",197,25,8,1,"2,001-10,000",0,1,"taliban",3
"Helmand","Naw Zad",197,60,0,0,"2,001-10,000",0,0,"taliban",2
"Helmand","Naw Zad",197,20,0,0,"2,001-10,000",0,0,"taliban",1
"Helmand","Naw Zad",197,24,6,1,"2,001-10,000",1,1,"taliban",3
"Helmand","Naw Zad",197,32,0,1,"less than 2,000",0,0,"taliban",2
"Helmand","Naw Zad",197,22,6,1,"2,001-10,000",0,0,"taliban",3
"Helmand","Naw Zad",32,20,0,1,"2,001-10,000",1,0,"control",1
"Helmand","Naw Zad",32,21,0,1,"2,001-10,000",1,0,"control",1
"Helmand","Naw Zad",32,16,0,0,NA,0,0,"control",2
"Helmand","Naw Zad",32,28,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Naw Zad",32,46,0,1,"2,001-10,000",1,0,"control",1
"Helmand","Naw Zad",32,24,0,1,"2,001-10,000",0,0,"control",2
"Helmand","Naw Zad",32,18,0,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Naw Zad",32,48,0,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Naw Zad",32,17,0,0,NA,1,1,"ISAF",2
"Helmand","Naw Zad",32,18,0,0,NA,0,0,"ISAF",2
"Helmand","Naw Zad",32,29,0,1,"2,001-10,000",0,0,"ISAF",1
"Helmand","Naw Zad",32,22,0,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Naw Zad",32,18,0,0,NA,1,0,"taliban",1
"Helmand","Naw Zad",32,16,0,0,NA,0,0,"taliban",1
"Helmand","Naw Zad",32,44,0,0,"2,001-10,000",1,0,"taliban",2
"Helmand","Naw Zad",32,20,0,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Naw Zad",32,17,0,0,NA,0,0,"taliban",2
"Helmand","Naw Zad",32,38,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Naw Zad",23,38,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",23,40,3,0,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",23,60,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",23,35,0,0,"less than 2,000",0,1,"control",0
"Helmand","Naw Zad",23,25,2,0,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",23,20,0,0,"less than 2,000",0,1,"control",0
"Helmand","Naw Zad",23,60,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",23,25,0,0,"2,001-10,000",0,1,"ISAF",0
"Helmand","Naw Zad",23,27,0,0,"less than 2,000",1,0,"ISAF",0
"Helmand","Naw Zad",23,54,3,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",23,31,3,0,"2,001-10,000",0,1,"ISAF",0
"Helmand","Naw Zad",23,28,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",23,21,0,0,"less than 2,000",0,1,"taliban",1
"Helmand","Naw Zad",23,42,0,0,"less than 2,000",0,1,"taliban",1
"Helmand","Naw Zad",23,30,0,0,"less than 2,000",0,1,"taliban",1
"Helmand","Naw Zad",23,25,3,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",23,70,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",23,48,2,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",96,28,0,1,"less than 2,000",0,1,"control",1
"Helmand","Naw Zad",96,50,0,0,NA,0,0,"control",1
"Helmand","Naw Zad",96,30,0,0,"10,001-20,000",1,1,"control",1
"Helmand","Naw Zad",96,20,0,0,"10,001-20,000",1,1,"control",1
"Helmand","Naw Zad",96,28,0,0,"10,001-20,000",1,1,"control",1
"Helmand","Naw Zad",96,38,0,0,"2,001-10,000",0,0,"control",0
"Helmand","Naw Zad",96,20,0,0,"2,001-10,000",0,NA,"ISAF",1
"Helmand","Naw Zad",96,42,0,0,"2,001-10,000",1,1,"ISAF",1
"Helmand","Naw Zad",96,60,0,0,NA,1,1,"ISAF",0
"Helmand","Naw Zad",96,35,0,0,"2,001-10,000",1,1,"ISAF",1
"Helmand","Naw Zad",96,25,0,0,"10,001-20,000",0,1,"ISAF",1
"Helmand","Naw Zad",96,50,0,0,"less than 2,000",1,1,"ISAF",0
"Helmand","Naw Zad",96,42,0,0,"10,001-20,000",1,1,"taliban",2
"Helmand","Naw Zad",96,30,0,0,"10,001-20,000",1,1,"taliban",2
"Helmand","Naw Zad",96,58,0,0,NA,1,0,"taliban",2
"Helmand","Naw Zad",96,25,0,0,"less than 2,000",1,0,"taliban",2
"Helmand","Naw Zad",96,28,0,0,"2,001-10,000",1,0,"taliban",2
"Helmand","Naw Zad",96,30,0,0,"less than 2,000",1,1,"taliban",1
"Helmand","Naw Zad",159,60,0,1,"10,001-20,000",1,1,"control",0
"Helmand","Naw Zad",159,26,2,0,"2,001-10,000",1,1,"control",2
"Helmand","Naw Zad",159,18,0,1,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",159,50,4,0,"less than 2,000",1,1,"control",1
"Helmand","Naw Zad",159,30,1,1,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",159,40,0,0,"2,001-10,000",1,0,"control",0
"Helmand","Naw Zad",159,20,0,0,"2,001-10,000",1,0,"ISAF",0
"Helmand","Naw Zad",159,30,0,1,"10,001-20,000",1,0,"ISAF",0
"Helmand","Naw Zad",159,20,0,0,"less than 2,000",0,0,"ISAF",0
"Helmand","Naw Zad",159,18,0,0,"less than 2,000",1,1,"ISAF",0
"Helmand","Naw Zad",159,60,0,0,"2,001-10,000",1,1,"ISAF",2
"Helmand","Naw Zad",159,25,0,0,"2,001-10,000",1,0,"ISAF",0
"Helmand","Naw Zad",159,18,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",159,50,0,0,"2,001-10,000",1,0,"taliban",1
"Helmand","Naw Zad",159,50,0,0,"2,001-10,000",0,0,"taliban",1
"Helmand","Naw Zad",159,20,0,0,"less than 2,000",1,0,"taliban",1
"Helmand","Naw Zad",159,44,0,0,"2,001-10,000",1,0,"taliban",1
"Helmand","Naw Zad",159,66,0,0,"2,001-10,000",1,0,"taliban",1
"Helmand","Naw Zad",108,25,0,1,"20,001-30,000",1,1,"control",0
"Helmand","Naw Zad",108,44,0,1,"10,001-20,000",1,1,"control",1
"Helmand","Naw Zad",108,47,0,1,"10,001-20,000",1,1,"control",0
"Helmand","Naw Zad",108,31,0,1,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",108,20,0,0,NA,1,1,"control",2
"Helmand","Naw Zad",108,16,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",108,65,0,0,NA,1,1,"ISAF",0
"Helmand","Naw Zad",108,32,0,1,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",108,31,2,1,"10,001-20,000",0,0,"ISAF",1
"Helmand","Naw Zad",108,16,0,0,"less than 2,000",1,1,"ISAF",0
"Helmand","Naw Zad",108,18,5,1,"less than 2,000",0,0,"ISAF",1
"Helmand","Naw Zad",108,18,0,0,NA,1,1,"ISAF",2
"Helmand","Naw Zad",108,30,0,1,"2,001-10,000",NA,1,"taliban",2
"Helmand","Naw Zad",108,40,1,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",108,38,0,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Naw Zad",108,46,0,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Naw Zad",108,44,0,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Naw Zad",108,21,0,1,"20,001-30,000",1,1,"taliban",1
"Helmand","Washer",84,21,0,0,"less than 2,000",0,1,"control",1
"Helmand","Washer",84,28,0,1,"2,001-10,000",0,1,"control",0
"Helmand","Washer",84,31,0,1,"2,001-10,000",0,1,"control",1
"Helmand","Washer",84,29,6,1,NA,0,0,"ISAF",2
"Helmand","Washer",84,23,0,1,"less than 2,000",0,1,"ISAF",2
"Helmand","Washer",84,33,0,1,"2,001-10,000",0,1,"ISAF",2
"Helmand","Washer",84,35,0,1,NA,0,0,"taliban",1
"Helmand","Washer",84,39,10,1,"2,001-10,000",0,0,"taliban",1
"Helmand","Washer",84,35,8,1,"2,001-10,000",0,0,"taliban",1
"Helmand","Washer",38,20,0,1,"10,001-20,000",0,1,"control",0
"Helmand","Washer",38,30,0,0,"less than 2,000",1,1,"control",0
"Helmand","Washer",38,39,0,1,"10,001-20,000",1,1,"control",0
"Helmand","Washer",38,32,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Washer",38,30,0,0,"10,001-20,000",1,1,"ISAF",0
"Helmand","Washer",38,42,0,0,"2,001-10,000",1,0,"ISAF",0
"Helmand","Washer",38,33,0,0,"10,001-20,000",1,1,"taliban",1
"Helmand","Washer",38,26,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Washer",38,27,0,0,"2,001-10,000",0,1,"taliban",1
"Helmand","Washer",185,50,12,1,"10,001-20,000",0,1,"control",2
"Helmand","Washer",185,22,0,1,"2,001-10,000",0,1,"control",1
"Helmand","Washer",185,33,12,1,"10,001-20,000",1,1,"control",2
"Helmand","Washer",185,50,1,0,"2,001-10,000",1,1,"ISAF",2
"Helmand","Washer",185,20,0,0,"2,001-10,000",1,1,"ISAF",2
"Helmand","Washer",185,18,0,1,"less than 2,000",1,0,"ISAF",2
"Helmand","Washer",185,58,3,0,"10,001-20,000",0,1,"taliban",2
"Helmand","Washer",185,33,3,1,"less than 2,000",0,1,"taliban",1
"Helmand","Washer",185,50,11,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Washer",151,19,0,0,"less than 2,000",1,1,"control",0
"Helmand","Washer",151,23,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Washer",151,23,0,1,"20,001-30,000",1,1,"control",0
"Helmand","Washer",151,24,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Washer",151,35,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Washer",151,25,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Washer",151,22,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Washer",151,46,0,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Washer",151,35,0,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Washer",177,23,0,1,"10,001-20,000",1,1,"control",0
"Helmand","Washer",177,25,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Washer",177,30,0,0,"2,001-10,000",1,0,"control",0
"Helmand","Washer",177,24,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Washer",177,25,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Washer",177,33,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Washer",177,22,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Washer",177,32,0,0,"less than 2,000",1,1,"taliban",1
"Helmand","Washer",177,18,0,0,"2,001-10,000",0,1,"taliban",1
"Helmand","Washer",9,20,0,0,"10,001-20,000",1,0,"control",2
"Helmand","Washer",9,26,2,1,"10,001-20,000",0,1,"control",1
"Helmand","Washer",9,16,0,0,NA,0,1,"control",1
"Helmand","Washer",9,41,6,1,NA,0,1,"control",1
"Helmand","Washer",9,18,0,0,NA,0,1,"control",1
"Helmand","Washer",9,16,0,0,NA,1,0,"control",3
"Helmand","Washer",9,20,2,1,"2,001-10,000",0,NA,"ISAF",2
"Helmand","Washer",9,28,4,1,"2,001-10,000",0,NA,"ISAF",2
"Helmand","Washer",9,20,0,0,"10,001-20,000",0,NA,"ISAF",1
"Helmand","Washer",9,32,0,0,NA,0,NA,"ISAF",2
"Helmand","Washer",9,24,0,0,"2,001-10,000",1,1,"ISAF",2
"Helmand","Washer",9,24,0,1,NA,1,1,"ISAF",1
"Helmand","Washer",9,41,0,1,"2,001-10,000",0,1,"taliban",1
"Helmand","Washer",9,18,0,0,NA,1,1,"taliban",1
"Helmand","Washer",9,20,0,1,NA,0,0,"taliban",2
"Helmand","Washer",9,46,0,1,NA,0,0,"taliban",2
"Helmand","Washer",9,18,0,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Washer",9,16,0,0,NA,0,1,"taliban",2
"Helmand","Washer",57,17,0,0,NA,0,1,"control",1
"Helmand","Washer",57,32,0,0,NA,NA,1,"control",2
"Helmand","Washer",57,23,0,1,"10,001-20,000",0,0,"control",1
"Helmand","Washer",57,25,3,1,NA,0,1,"control",1
"Helmand","Washer",57,37,3,1,"2,001-10,000",0,1,"control",1
"Helmand","Washer",57,51,0,1,"2,001-10,000",NA,NA,"control",1
"Helmand","Washer",57,37,5,1,NA,0,0,"ISAF",1
"Helmand","Washer",57,38,5,1,"2,001-10,000",1,1,"ISAF",3
"Helmand","Washer",57,16,0,0,NA,0,NA,"ISAF",3
"Helmand","Washer",57,21,0,1,"2,001-10,000",1,1,"ISAF",2
"Helmand","Washer",57,69,0,0,NA,0,1,"ISAF",3
"Helmand","Washer",57,26,0,1,"10,001-20,000",0,1,"ISAF",2
"Helmand","Washer",57,36,0,1,NA,0,1,"taliban",3
"Helmand","Washer",57,55,0,0,NA,0,NA,"taliban",3
"Helmand","Washer",57,53,0,0,NA,1,NA,"taliban",2
"Helmand","Washer",57,49,0,1,"10,001-20,000",1,1,"taliban",3
"Helmand","Washer",57,17,2,0,NA,1,1,"taliban",2
"Helmand","Washer",57,22,0,1,"2,001-10,000",1,1,"taliban",2
"Uruzgan","Dihrawud",105,35,0,0,"less than 2,000",0,0,"control",1
"Uruzgan","Dihrawud",105,28,0,0,"less than 2,000",0,0,"control",1
"Uruzgan","Dihrawud",105,45,0,0,"less than 2,000",0,0,"control",3
"Uruzgan","Dihrawud",105,39,0,0,"less than 2,000",0,1,"ISAF",0
"Uruzgan","Dihrawud",105,38,0,0,"less than 2,000",0,0,"ISAF",0
"Uruzgan","Dihrawud",105,42,0,0,"less than 2,000",0,0,"ISAF",3
"Uruzgan","Dihrawud",105,25,0,0,"less than 2,000",0,0,"taliban",2
"Uruzgan","Dihrawud",105,31,0,1,"2,001-10,000",0,0,"taliban",2
"Uruzgan","Dihrawud",105,35,0,1,"less than 2,000",0,0,"taliban",3
"Uruzgan","Dihrawud",123,33,0,1,"less than 2,000",1,0,"control",2
"Uruzgan","Dihrawud",123,29,0,1,"2,001-10,000",0,1,"control",3
"Uruzgan","Dihrawud",123,24,0,1,"less than 2,000",0,1,"control",3
"Uruzgan","Dihrawud",123,18,0,0,"2,001-10,000",0,0,"ISAF",1
"Uruzgan","Dihrawud",123,28,2,1,"2,001-10,000",1,1,"ISAF",3
"Uruzgan","Dihrawud",123,29,0,1,"less than 2,000",1,1,"ISAF",0
"Uruzgan","Dihrawud",123,22,0,1,"2,001-10,000",1,0,"taliban",2
"Uruzgan","Dihrawud",123,32,0,1,"less than 2,000",0,0,"taliban",1
"Uruzgan","Dihrawud",123,19,0,0,"2,001-10,000",0,1,"taliban",1
"Uruzgan","Dihrawud",178,35,0,1,"2,001-10,000",1,1,"control",0
"Uruzgan","Dihrawud",178,23,0,1,"2,001-10,000",1,1,"control",3
"Uruzgan","Dihrawud",178,23,0,1,"2,001-10,000",1,0,"control",2
"Uruzgan","Dihrawud",178,36,0,1,"2,001-10,000",1,1,"ISAF",3
"Uruzgan","Dihrawud",178,52,0,1,"less than 2,000",1,0,"ISAF",3
"Uruzgan","Dihrawud",178,22,0,1,"2,001-10,000",1,0,"ISAF",2
"Uruzgan","Dihrawud",178,36,0,1,"less than 2,000",1,0,"taliban",2
"Uruzgan","Dihrawud",178,19,2,0,"less than 2,000",1,0,"taliban",1
"Uruzgan","Dihrawud",178,25,0,1,"2,001-10,000",1,0,"taliban",1
"Uruzgan","Dihrawud",133,31,0,0,"less than 2,000",1,0,"control",0
"Uruzgan","Dihrawud",133,37,0,0,"less than 2,000",0,0,"control",1
"Uruzgan","Dihrawud",133,40,0,0,"less than 2,000",0,0,"control",2
"Uruzgan","Dihrawud",133,42,0,0,"less than 2,000",0,0,"ISAF",1
"Uruzgan","Dihrawud",133,30,0,0,"less than 2,000",0,0,"ISAF",0
"Uruzgan","Dihrawud",133,38,0,0,"less than 2,000",0,0,"ISAF",1
"Uruzgan","Dihrawud",133,27,0,0,"less than 2,000",0,0,"taliban",1
"Uruzgan","Dihrawud",133,43,0,0,"less than 2,000",0,0,"taliban",1
"Uruzgan","Dihrawud",133,37,0,0,"2,001-10,000",0,0,"taliban",3
"Uruzgan","Dihrawud",152,39,0,1,"less than 2,000",0,0,"control",1
"Uruzgan","Dihrawud",152,19,0,0,"2,001-10,000",0,1,"control",3
"Uruzgan","Dihrawud",152,31,3,1,"10,001-20,000",1,1,"control",0
"Uruzgan","Dihrawud",152,39,0,1,"less than 2,000",0,1,"ISAF",1
"Uruzgan","Dihrawud",152,45,0,1,"less than 2,000",0,0,"ISAF",3
"Uruzgan","Dihrawud",152,29,2,0,"less than 2,000",0,0,"ISAF",2
"Uruzgan","Dihrawud",152,21,0,1,"2,001-10,000",0,0,"taliban",1
"Uruzgan","Dihrawud",152,21,0,0,"2,001-10,000",0,1,"taliban",1
"Uruzgan","Dihrawud",152,46,0,1,"2,001-10,000",0,1,"taliban",2
"Uruzgan","Dihrawud",199,51,12,1,"20,001-30,000",1,1,"control",1
"Uruzgan","Dihrawud",199,59,3,1,"less than 2,000",1,1,"control",1
"Uruzgan","Dihrawud",199,51,5,1,"less than 2,000",1,0,"control",1
"Uruzgan","Dihrawud",199,19,0,0,"less than 2,000",1,0,"control",2
"Uruzgan","Dihrawud",199,23,5,1,"less than 2,000",1,1,"control",2
"Uruzgan","Dihrawud",199,21,0,1,"less than 2,000",1,1,"control",1
"Uruzgan","Dihrawud",199,44,0,1,"less than 2,000",1,0,"ISAF",1
"Uruzgan","Dihrawud",199,51,0,0,"less than 2,000",1,0,"ISAF",1
"Uruzgan","Dihrawud",199,33,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Dihrawud",199,26,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Dihrawud",199,31,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Dihrawud",199,51,0,0,"less than 2,000",0,1,"ISAF",1
"Uruzgan","Dihrawud",199,21,0,0,"less than 2,000",1,NA,"taliban",1
"Uruzgan","Dihrawud",199,34,8,1,"over 30,000",1,0,"taliban",1
"Uruzgan","Dihrawud",199,32,2,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Dihrawud",199,41,0,0,"less than 2,000",1,0,"taliban",2
"Uruzgan","Dihrawud",199,65,0,0,"less than 2,000",1,0,"taliban",1
"Uruzgan","Dihrawud",199,37,4,1,"less than 2,000",1,0,"taliban",1
"Uruzgan","Dihrawud",150,32,0,1,"2,001-10,000",1,0,"control",0
"Uruzgan","Dihrawud",150,30,1,1,"less than 2,000",0,NA,"control",3
"Uruzgan","Dihrawud",150,38,1,1,"2,001-10,000",NA,0,"control",1
"Uruzgan","Dihrawud",150,25,0,1,"2,001-10,000",1,1,"control",1
"Uruzgan","Dihrawud",150,31,0,1,"2,001-10,000",1,1,"control",2
"Uruzgan","Dihrawud",150,30,1,1,"less than 2,000",1,0,"control",1
"Uruzgan","Dihrawud",150,37,2,1,"less than 2,000",1,0,"ISAF",3
"Uruzgan","Dihrawud",150,30,1,1,"less than 2,000",1,0,"ISAF",1
"Uruzgan","Dihrawud",150,39,1,1,"less than 2,000",1,0,"ISAF",2
"Uruzgan","Dihrawud",150,30,1,0,"less than 2,000",1,NA,"ISAF",2
"Uruzgan","Dihrawud",150,32,1,1,"2,001-10,000",0,0,"ISAF",1
"Uruzgan","Dihrawud",150,30,1,1,"less than 2,000",0,0,"ISAF",3
"Uruzgan","Dihrawud",150,31,1,1,"less than 2,000",1,0,"taliban",3
"Uruzgan","Dihrawud",150,33,2,1,"2,001-10,000",0,0,"taliban",1
"Uruzgan","Dihrawud",150,31,0,1,"less than 2,000",0,1,"taliban",1
"Uruzgan","Dihrawud",150,30,1,1,"less than 2,000",0,0,"taliban",2
"Uruzgan","Dihrawud",150,33,0,1,"2,001-10,000",0,NA,"taliban",2
"Uruzgan","Dihrawud",150,30,1,1,"less than 2,000",1,NA,"taliban",1
"Uruzgan","Dihrawud",116,29,0,1,"2,001-10,000",1,0,"control",2
"Uruzgan","Dihrawud",116,41,0,1,"2,001-10,000",0,0,"control",1
"Uruzgan","Dihrawud",116,22,0,1,"less than 2,000",0,1,"control",1
"Uruzgan","Dihrawud",116,41,0,1,"less than 2,000",0,1,"control",1
"Uruzgan","Dihrawud",116,38,0,1,"less than 2,000",1,0,"control",3
"Uruzgan","Dihrawud",116,46,0,1,"2,001-10,000",0,1,"control",1
"Uruzgan","Dihrawud",116,41,0,1,"2,001-10,000",1,1,"ISAF",1
"Uruzgan","Dihrawud",116,21,0,0,"less than 2,000",1,0,"ISAF",0
"Uruzgan","Dihrawud",116,33,0,0,"less than 2,000",0,0,"ISAF",1
"Uruzgan","Dihrawud",116,34,0,1,"less than 2,000",0,1,"ISAF",1
"Uruzgan","Dihrawud",116,32,3,1,"2,001-10,000",1,0,"ISAF",2
"Uruzgan","Dihrawud",116,39,0,0,"2,001-10,000",0,1,"ISAF",2
"Uruzgan","Dihrawud",116,28,4,0,"2,001-10,000",1,1,"taliban",3
"Uruzgan","Dihrawud",116,19,0,0,NA,1,1,"taliban",2
"Uruzgan","Dihrawud",116,21,0,0,"less than 2,000",1,1,"taliban",3
"Uruzgan","Dihrawud",116,37,0,1,"2,001-10,000",1,1,"taliban",3
"Uruzgan","Dihrawud",116,36,0,1,"less than 2,000",0,1,"taliban",1
"Uruzgan","Dihrawud",116,32,0,0,"less than 2,000",0,0,"taliban",3
"Uruzgan","Dihrawud",145,26,0,0,"2,001-10,000",0,0,"control",3
"Uruzgan","Dihrawud",145,25,0,1,"less than 2,000",0,1,"control",2
"Uruzgan","Dihrawud",145,34,4,1,"2,001-10,000",0,1,"control",0
"Uruzgan","Dihrawud",145,18,0,0,"2,001-10,000",0,0,"control",2
"Uruzgan","Dihrawud",145,31,0,1,"less than 2,000",0,1,"control",1
"Uruzgan","Dihrawud",145,39,0,0,"2,001-10,000",0,1,"control",0
"Uruzgan","Dihrawud",145,18,0,1,"less than 2,000",0,1,"ISAF",3
"Uruzgan","Dihrawud",145,35,0,1,"less than 2,000",0,0,"ISAF",1
"Uruzgan","Dihrawud",145,32,3,1,"2,001-10,000",0,0,"ISAF",0
"Uruzgan","Dihrawud",145,24,0,1,"2,001-10,000",1,0,"ISAF",2
"Uruzgan","Dihrawud",145,32,0,1,"less than 2,000",0,0,"ISAF",3
"Uruzgan","Dihrawud",145,40,4,0,"2,001-10,000",0,0,"ISAF",2
"Uruzgan","Dihrawud",145,35,0,1,"less than 2,000",0,1,"taliban",1
"Uruzgan","Dihrawud",145,31,0,1,"2,001-10,000",0,0,"taliban",3
"Uruzgan","Dihrawud",145,18,0,0,"2,001-10,000",0,0,"taliban",2
"Uruzgan","Dihrawud",145,29,0,0,"2,001-10,000",0,0,"taliban",3
"Uruzgan","Dihrawud",145,29,0,0,"2,001-10,000",0,1,"taliban",2
"Uruzgan","Dihrawud",145,24,5,1,"2,001-10,000",0,1,"taliban",2
"Uruzgan","Khas Uruzgan",70,20,0,0,"less than 2,000",1,0,"control",2
"Uruzgan","Khas Uruzgan",70,20,0,0,"2,001-10,000",0,0,"control",1
"Uruzgan","Khas Uruzgan",70,30,8,0,"less than 2,000",1,1,"control",2
"Uruzgan","Khas Uruzgan",70,30,0,1,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Khas Uruzgan",70,24,0,0,"10,001-20,000",1,0,"ISAF",1
"Uruzgan","Khas Uruzgan",70,39,0,0,"less than 2,000",1,0,"ISAF",0
"Uruzgan","Khas Uruzgan",70,26,0,0,"less than 2,000",NA,NA,"taliban",1
"Uruzgan","Khas Uruzgan",70,31,0,1,"less than 2,000",1,NA,"taliban",2
"Uruzgan","Khas Uruzgan",70,32,0,1,"2,001-10,000",NA,NA,"taliban",1
"Uruzgan","Khas Uruzgan",175,30,1,1,"less than 2,000",1,1,"control",1
"Uruzgan","Khas Uruzgan",175,29,0,0,"less than 2,000",NA,1,"control",2
"Uruzgan","Khas Uruzgan",175,32,1,1,"less than 2,000",NA,0,"control",0
