"admin","biryr","birpop","han","sex","teasown","orch","cashcrop","post"
440624,1980,7,1,0.285714298,0,0,0,1
340205,1980,24,1,0.5,0,0,0,1
522629,1980,27,0,0.518518507,0,0,0.5,1
370832,1980,93,1,0.516129017,0,0.159999996,0.480000019,1
522422,1980,155,0.800000012,0.619354844,0,0,1.00999999,1
350629,1980,16,1,0.625,0,0,0.879999995,1
440103,1980,1,1,0,0,0,0,1
532329,1980,17,0,0.411764711,0,0.239999995,1.5,1
532327,1980,21,0.428571433,0.571428597,0.02,0.349999994,2.079999924,1
450321,1980,49,1,0.489795923,0,0.419999987,1.480000019,1
510223,1980,78,1,0.589743614,0,0,0,1
350628,1980,122,1,0.549180329,0,0,0.460000038,1
532328,1980,14,0,0.571428597,0,0.029999999,2.519999981,1
441202,1980,3,1,0.666666687,0,0,1.5,1
532427,1980,9,0.111111112,0.555555582,0.029999999,0.119999997,3.200000286,1
321023,1980,NA,1,0.493975908,0,0.01,1.139999986,1
321123,1980,57,1,0.491228074,0,0,0,1
441321,1980,156,1,0.544871807,0,0,0,1
360311,1980,532,0.992481232,0.515037596,0,0.02,0.560000002,1
520102,1980,1,1,1,0,0,1.99000001,1
452727,1980,41,0.048780486,0.51219511,0,0.01,0.590000033,1
330206,1980,29,1,0.551724136,0.109999999,0.360000014,1.5,1
512326,1980,33,1,0.575757563,0,0,0,1
330127,1980,32,1,0.59375,0.810000002,0.150000006,2.699999809,1
532331,1980,34,1,0.5,0,0.109999999,1.580000043,1
370831,1980,96,1,0.427083343,0,0.860000014,1.870000005,1
350428,1980,26,1,0.5,0,0,1.350000024,1
370283,1980,176,1,0.539772749,0,0.479999989,1.819999933,1
420502,1980,2,1,1,0,1.960000038,5.230000019,1
412323,1980,100,0.939999998,0.400000006,0,0.449999988,1.029999971,1
330722,1980,39,1,0.512820542,0,0,0,1
350621,1980,114,1,0.464912295,0,0,0,1
532123,1980,130,1,0.538461566,0,0,0.49000001,1
533527,1980,26,0,0.5,0.74000001,0.050000001,9.090000153,1
432829,1980,25,1,0.600000024,0,0,0,1
533123,1980,87,0.149425283,0.505747139,0.25999999,0.109999999,4.269999981,1
440803,1980,1,1,1,0,0,0.680000007,1
350104,1980,1,1,0,0,0,0.879999995,1
370223,1980,155,1,0.496774197,0,0,0,1
362123,1980,131,0.992366433,0.473282456,0,0.109999999,1.069999933,1
320625,1980,NA,1,0.44520548,0,0,0,1
370225,1980,125,1,0.488000005,0,0,0,1
360502,1980,96,1,0.5,0,0.230000004,1.550000072,1
533422,1980,24,0,0.583333313,0,0.129999995,0.319999993,1
511180,1980,22,1,0.590909064,0,0,0,1
412921,1980,60,0.966666639,0.5,0,0,0,1
320504,1980,1,1,1,0,0,0,1
512322,1980,69,1,0.492753625,0,0,0,1
370982,1980,161,0.981366456,0.565217376,0,0.180000007,0.579999983,1
520112,1980,30,0.966666639,0.566666663,0,0,1.340000033,1
450211,1980,30,0.766666651,0.533333361,0,0.159999996,2.839999914,1
410622,1980,50,1,0.579999983,0,0.01,0.200000018,1
411222,1980,23,1,0.652173936,0,1,2.460000038,1
360428,1980,142,1,0.577464759,0,0.01,0.699999988,1
522626,1980,20,0.899999976,0.550000012,0,0,0.899999976,1
360423,1980,57,1,0.543859661,0,0.050000001,3.619999886,1
440304,1980,31,1,0.612903237,0,0,0,1
412321,1980,129,1,0.426356584,0,0.109999999,0.389999986,1
533528,1980,20,0.25,0.5,1.289999962,0.029999999,5.059999943,1
441323,1980,135,1,0.503703713,0,0.569999993,2.150000095,1
330126,1980,29,1,0.482758611,0,0,0,1
533423,1980,42,0,0.5,0,0.079999998,0.50999999,1
522728,1980,59,0,0.474576265,0,0,1.269999862,1
522223,1980,15,0,0.533333361,0,0,0.339999974,1
320926,1980,56,1,0.482142866,0,0,0,1
513226,1980,11,0.090909094,0.454545468,0,0.569999993,1.430000067,1
420122,1980,103,1,0.563106775,0,0,0,1
320706,1980,38,1,0.473684222,0,0.289999992,1.309999943,1
342623,1980,192,1,0.536458313,0.01,0,1.399999976,1
320723,1980,114,1,0.517543852,0,0.029999999,0.560000002,1
452225,1980,90,0.788888872,0.577777803,0,0.150000006,2.609999895,1
452328,1980,10,0.300000012,0.400000006,0.01,0.649999976,1.829999924,1
422127,1980,133,1,0.526315808,0,0,0,1
350429,1980,12,1,0.5,0,0,1.170000076,1
422431,1980,128,0.9453125,0.5234375,0,0,0,1
410521,1980,130,1,0.530769229,0,0,0,1
321024,1980,42,1,0.571428597,0,0,0,1
320121,1980,109,1,0.559633017,0,0.01,1,1
320524,1980,126,1,0.515873015,0,0,0,1
452527,1980,327,1,0.559633017,0,0.289999992,1.00999999,1
510130,1980,49,1,0.632653058,0,0,0,1
522323,1980,27,1,0.481481493,0,0,0.580000043,1
330225,1980,107,1,0.579439223,0.01,0.430000007,1.319999933,1
612624,1980,40,1,0.449999988,0,2.869999886,6.599999428,1
610428,1980,30,1,0.600000024,0,1.480000019,3.849999905,1
332528,1980,32,1,0.53125,0.039999999,0.209999993,0.870000005,1
410124,1980,93,1,0.505376339,0,0,0,1
350425,1980,89,1,0.516853929,0,0,0.460000008,1
370702,1980,35,1,0.54285717,0,0.379999995,1.699999928,1
512324,1980,82,1,0.524390221,0,0,0,1
340826,1980,181,1,0.458563536,0.01,0.01,0.379999995,1
430522,1980,69,1,0.405797094,0,0.039999999,0.379999995,1
522622,1980,51,0.450980395,0.529411793,0,0,0.710000038,1
330381,1980,211,0.995260656,0.540284336,0,0.029999999,0.48999998,1
420303,1980,14,1,0.642857134,0.029999999,0.079999998,1.950000048,1
342321,1980,72,1,0.638888896,0,0,0,1
513023,1980,62,1,0.516129017,0,0.01,0.379999995,1
362331,1980,95,1,0.484210521,0,0.02,0.560000002,1
532530,1980,71,0.225352108,0.492957741,0.050000001,0.270000011,1.029999971,1
510802,1980,46,1,0.586956501,0,0.02,0.49000001,1
410324,1980,36,1,0.583333313,0,0.039999999,0.269999981,1
510823,1980,57,1,0.456140339,0,0.02,0.899999976,1
362423,1980,9,1,0.444444448,0,0.079999998,1.889999986,1
440402,1980,28,1,0.607142866,0,0.610000014,2.850000143,1
320822,1980,NA,1,0.563909769,0,0,0,1
410323,1980,75,1,0.479999989,0,0.109999999,0.329999983,1
422121,1980,54,1,0.481481493,0,0,0,1
350322,1980,73,0.767123282,0.479452044,0,0,0.269999981,1
430425,1980,137,0.985401452,0.554744542,0.01,0.059999999,0.569999993,1
350321,1980,200,1,0.5,0,0,0.340000004,1
422721,1980,61,1,0.55737704,0,0,0,1
452423,1980,90,1,0.51111114,0,0,0,1
321022,1980,NA,1,0.430769235,0,0,0,1
341002,1980,44,1,0.363636374,0.230000004,0,1.319999933,1
450104,1980,4,0.5,0.5,0,0,0,1
360313,1980,87,1,0.505747139,0,0.01,0.75999999,1
341003,1980,40,1,0.5,1.159999967,0.029999999,2.869999886,1
321111,1980,NA,1,1,0,0.090000004,2.110000134,1
352227,1980,84,1,0.523809552,0,0,0.319999993,1
532923,1980,15,1,0.666666687,0,0.059999999,1.319999933,1
522623,1980,44,0.13636364,0.477272719,0,0,1.639999986,1
362131,1980,152,1,0.407894731,0,0.159999996,1.320000052,1
522426,1980,156,0.480769217,0.512820542,0,0,0.710000038,1
513435,1980,35,0,0.600000024,0,0,0.319999993,1
440725,1980,25,1,0.560000002,0,0,0,1
532929,1980,71,0.197183102,0.591549277,0.01,0.07,0.439999998,1
510625,1980,38,1,0.631578922,0,0,0,1
430626,1980,104,1,0.586538434,0.02,0.039999999,0.48999998,1
513434,1980,30,0,0.5,0,0.100000001,0.730000019,1
350204,1980,7,1,0.428571433,0,0,0.460000008,1
410726,1980,81,1,0.518518507,0,0.01,0.25,1
512527,1980,63,1,0.476190478,0.01,0.01,0.310000002,1
612301,1980,36,1,0.666666687,0,0.01,0.550000012,1
532728,1980,67,0,0.50746268,0.119999997,0.029999999,3.50999999,1
513321,1980,15,0.200000003,0.400000006,0,0.029999999,0.230000004,1
321123,1980,57,1,0.491228074,0,0,0,1
330124,1980,40,1,0.5,0.360000014,0.01,1.200000048,1
532621,1980,72,0.013888889,0.486111104,0,0.01,0.879999995,1
533025,1980,33,1,0.545454562,1.080000043,0.01,5.600000381,1
320114,1980,8,1,0.625,0,0.039999999,2.179999828,1
352201,1980,103,0.941747546,0.572815537,0,0,0.339999974,1
350303,1980,11,1,0.181818187,0,0,0.119999997,1
430224,1980,121,1,0.504132211,0,0.059999999,0.589999974,1
320113,1980,1,1,0,0.01,0.02,1.669999838,1
412923,1980,71,1,0.422535211,0,0,0,1
510525,1980,84,0.964285731,0.523809552,0.01,0.01,1.230000019,1
350426,1980,12,1,0.583333313,0,0,0.629999995,1
320721,1980,68,1,0.573529422,0,0.100000001,0.629999995,1
510811,1980,17,1,0.529411793,0,0.02,0.75,1
350122,1980,167,1,0.502994001,0,0,0.109999999,1
430381,1980,151,1,0.523178816,0.02,0,0.50999999,1
530111,1980,4,1,0.25,0,0.129999995,1.640000105,1
422128,1980,90,1,0.544444442,0,0,0,1
422622,1980,124,1,0.556451619,0,0,0,1
612726,1980,70,1,0.485714287,0,0.219999999,0.870000005,1
342221,1980,186,1,0.526881695,0,2.950000048,6.190000057,1
532624,1980,38,0.5,0.421052635,0.050000001,0.02,0.960000038,1
330402,1980,6,1,0.333333343,0,0.050000001,2.089999914,1
330125,1980,48,1,0.5625,0,0,0,1
350121,1980,59,0.983050823,0.61016947,0,0,0.550000012,1
420121,1980,60,1,0.566666663,0,0,0,1
350521,1980,103,0.990291238,0.368932039,0,0,0.100000001,1
420202,1980,3,1,1,0,0.670000017,1.539999962,1
350111,1980,92,1,0.597826064,0,0,0.620000005,1
510680,1980,54,1,0.481481493,0,0,0,1
522327,1980,50,0.479999989,0.439999998,0,0,1.319999933,1
511123,1980,50,1,0.419999987,0,0.02,0.529999971,1
410502,1980,1,1,0,0,0,0,1
320124,1980,38,1,0.684210539,0.01,0.01,0.909999967,1
510821,1980,31,1,0.612903237,0.01,0.02,0.779999971,1
452130,1980,76,0,0.447368413,0,0.370000005,2.699999809,1
360480,1980,95,1,0.589473665,0,0,0,1
342923,1980,26,1,0.576923072,0.079999998,0,1.029999971,1
320321,1980,170,1,0.541176498,0,0.469999999,1.269999981,1
522124,1980,121,0.966942132,0.487603307,0,0,1.879999876,1
510225,1980,98,1,0.510204077,0,0,0,1
449001,1980,223,1,0.470852017,0,0,0,1
320112,1980,NA,1,0.545454562,0,0,0.99000001,1
320112,1980,22,1,0.545454562,0,0,0.99000001,1
430703,1980,95,0.978947341,0.557894766,0,0.100000001,0.829999983,1
321081,1980,114,1,0.552631557,0.02,0.01,0.550000012,1
342127,1980,281,1,0.526690364,0,0,0,1
430302,1980,1,1,1,0,0,1.379999995,1
362130,1980,76,1,0.539473712,0.039999999,0.639999986,4.449999809,1
362333,1980,89,1,0.415730327,0,0,0,1
612401,1980,106,0.990566015,0.613207519,0.029999999,0.02,0.539999962,1
450322,1980,73,0.767123282,0.520547926,0,0.170000002,1.230000019,1
520111,1980,29,1,0.448275864,0,0,0.929999948,1
512201,1980,9,1,0.555555582,0,0,0,1
342128,1980,255,0.996078432,0.549019635,0,0,0,1
372431,1980,49,1,0.428571433,0,0,0,1
320114,1980,8,1,0.625,0,0.039999999,2.179999828,1
350430,1980,9,1,0.555555582,0,0,0.949999988,1
430523,1980,143,1,0.482517481,0.02,0.059999999,0.439999998,1
350123,1980,37,0.972972989,0.432432443,0,0,0.990000069,1
342901,1980,33,1,0.606060624,0.129999995,0.02,1.079999924,1
320703,1980,NA,1,0,0.029999999,0.02,0.169999987,1
522530,1980,67,0.104477614,0.597014904,0,0,1.370000005,1
362122,1980,99,1,0.50505048,0,0,0,1
410725,1980,77,1,0.493506491,0,0.050000001,0.230000004,1
522601,1980,63,0.079365082,0.476190478,0,0,0.559999943,1
342626,1980,44,1,0.727272749,0,0,0.930000007,1
432503,1980,148,1,0.608108103,0,0.01,0.339999974,1
612625,1980,27,1,0.592592597,0,0.730000019,1.710000038,1
321028,1980,117,1,0.572649598,0,0,0,1
320113,1980,NA,1,0,0.01,0.02,1.669999838,1
612725,1980,50,1,0.579999983,0,0.109999999,0.460000008,1
532426,1980,26,0.730769217,0.461538464,0.02,0.07,3.230000257,1
320222,1980,128,1,0.5390625,0,0,0,1
320911,1980,143,1,0.510489523,0,0,0,1
432827,1980,42,1,0.523809552,0,0,0,1
452127,1980,199,0.608040214,0.51758796,0,0.029999999,0.600000024,1
440223,1980,60,1,0.516666651,0,0,0,1
533001,1980,44,0.75,0.590909064,0.050000001,0.029999999,1.399999976,1
410523,1980,58,1,0.568965495,0,0.300000012,0.820000052,1
342601,1980,82,1,0.524390221,0.02,0.02,0.360000014,1
612426,1980,24,1,0.458333343,0.140000001,0.02,1.350000024,1
610322,1980,88,1,0.443181813,0,0.270000011,1.210000038,1
320580,1980,121,1,0.454545468,0,0,0,1
532428,1980,39,0.307692319,0.461538464,0.07,0.090000004,2.75,1
512902,1980,22,1,0.590909064,0,0,0,1
342625,1980,38,1,0.526315808,0,0,0.420000017,1
410426,1980,84,1,0.5,0,0,0,1
320113,1980,1,1,0,0.01,0.02,1.669999838,1
513328,1980,22,0,0.409090906,0,0,0.01,1
332601,1980,76,1,0.486842096,0,0,0,1
372421,1980,90,1,0.577777803,0,0,0,1
441426,1980,57,1,0.491228074,0.109999999,0.569999993,2.190000057,1
422123,1980,47,1,0.510638297,0,0,0,1
342524,1980,115,0.991304338,0.530434787,0.439999998,0.01,1.25999999,1
512226,1980,50,1,0.5,0,0,0,1
410927,1980,39,1,0.384615391,0,0.07,0.299999982,1
320829,1980,46,1,0.456521749,0,0.01,1.590000033,1
340821,1980,197,1,0.492385775,0.029999999,0,0.370000005,1
430411,1980,21,1,0.428571433,0,0.07,1.639999866,1
513029,1980,57,1,0.578947365,0,0.02,0.389999986,1
610330,1980,15,1,0.600000024,0,0.779999971,1.879999995,1
320121,1980,NA,1,0.559633017,0,0.01,1,1
342301,1980,29,1,0.586206913,0,0,0,1
342423,1980,209,1,0.574162662,0,0.01,0.419999987,1
342501,1980,248,1,0.552419364,0.090000004,0.01,0.870000005,1
432824,1980,96,1,0.46875,0,0,0,1
612522,1980,37,1,0.594594598,0,0.029999999,0.580000043,1
532127,1980,40,1,0.524999976,0,0.02,0.74000001,1
372501,1980,93,1,0.54838711,0,0.159999996,0.710000038,1
612622,1980,18,1,0.277777791,0,2.630000114,6.190000534,1
511128,1980,23,1,0.434782594,0.02,0.159999996,0.720000029,1
440121,1980,73,1,0.575342476,0,0,0,1
510723,1980,68,1,0.54411763,0,0.01,0.629999995,1
362133,1980,86,1,0.40697673,0,0.039999999,0.850000024,1
520201,1980,35,0.714285731,0.45714286,0,0,0.620000005,1
320706,1980,38,1,0.473684222,0,0.289999992,1.309999943,1
320525,1980,NA,1,0.483870953,0,0,0,1
330104,1980,26,1,0.538461566,0.01,0,3.369999886,1
330681,1980,137,1,0.5182482,0.330000013,0.159999996,1.460000038,1
342322,1980,111,1,0.459459454,0,0,0,1
532822,1980,39,0.230769232,0.512820542,2.619999886,0.100000001,8.659999847,1
350627,1980,104,0.961538434,0.5,0,0,0.939999938,1
320423,1980,74,1,0.554054081,0,0,0,1
610430,1980,13,1,0.461538464,0,2.319999933,4.889999866,1
441502,1980,60,1,0.600000024,0,0.109999999,0.930000007,1
513335,1980,8,0,0.5,0,0,0.100000001,1
320831,1980,NA,1,0.444444448,0,0.01,1.569999933,1
513122,1980,21,1,0.380952388,0.150000006,0.039999999,0.669999957,1
522122,1980,146,0.958904088,0.5,0,0,1.449999928,1
450311,1980,42,1,0.452380955,0,0.400000006,2.660000086,1
432821,1980,29,0.965517223,0.344827592,0,0,0,1
320503,1980,2,1,0,0,0,0.150000006,1
320827,1980,174,1,0.551724136,0,0,0,1
330602,1980,10,1,0.800000012,0,0.01,0.809999943,1
362222,1980,98,1,0.520408154,0,0,0,1
452322,1980,28,0.964285731,0.5,0,0.529999971,1.779999971,1
370981,1980,107,1,0.560747683,0,0,0,1
350602,1980,21,1,0.619047642,0,0,1.159999967,1
612523,1980,71,1,0.577464759,0,0.059999999,0.25999999,1
370125,1980,70,0.985714257,0.485714287,0,0.5,2.480000019,1
330425,1980,46,1,0.413043469,0,0,0,1
533523,1980,90,0.277777791,0.411111116,0.75999999,0.01,2.289999962,1
321023,1980,166,1,0.493975908,0,0.01,1.139999986,1
513401,1980,51,0.568627477,0.549019635,0,0.319999993,1.50999999,1
422422,1980,127,1,0.496062994,0,0,0,1
432321,1980,109,1,0.550458729,0,0,0,1
372925,1980,203,1,0.497536957,0,0.219999999,1.039999962,1
370727,1980,85,1,0.564705908,0,0,0,1
320212,1980,5,1,0.400000006,0,0.119999997,1.140000105,1
522701,1980,46,0.173913047,0.456521749,0,0,0.939999998,1
422405,1980,100,1,0.569999993,0,0,0,1
412727,1980,255,1,0.545098066,0,0.01,0.430000007,1
452427,1980,51,0.941176474,0.568627477,0.01,0.059999999,0.980000019,1
452725,1980,95,0.431578934,0.49473685,0.02,0.109999999,0.959999919,1
610125,1980,74,1,0.445945948,0,0.469999999,1.100000024,1
332525,1980,13,1,0.384615391,0.01,0.230000004,0.800000012,1
513427,1980,42,0.928571403,0.547619045,0,0,2.549999714,1
522727,1980,35,0.971428573,0.571428597,0,0,1.409999967,1
433125,1980,24,0.333333343,0.5,0.01,0.720000029,2.039999962,1
511024,1980,40,1,0.600000024,0,0.01,0.269999981,1
433127,1980,47,0.148936167,0.659574449,0.109999999,0.980000019,2.869999886,1
532129,1980,46,0.760869563,0.521739125,0.01,0.029999999,1.029999971,1
330282,1980,88,1,0.522727251,0,0.200000003,1.409999967,1
510724,1980,25,0.959999979,0.600000024,0.029999999,0.02,0.399999976,1
410121,1980,62,1,0.629032254,0,0,0,1
513431,1980,37,0,0.32432431,0,0,0.219999999,1
320827,1980,174,1,0.551724136,0,0,0,1
422326,1980,73,1,0.547945201,0.01,0.170000002,0.810000002,1
362326,1980,64,1,0.453125,0,0.039999999,0.519999981,1
320830,1980,94,1,0.510638297,0,0.07,0.730000019,1
320324,1980,178,1,0.516853929,0,0.059999999,0.49000001,1
422325,1980,63,1,0.523809552,0.01,0.01,1.169999957,1
412324,1980,95,1,0.557894766,0,0.02,0.149999991,1
612724,1980,31,1,0.483870953,0,0.079999998,0.629999936,1
321080,1980,20,1,0.349999994,0,0,0,1
342522,1980,32,1,0.3125,0.07,0,0.600000024,1
332522,1980,47,1,0.404255331,0.01,0.280000001,0.840000033,1
513332,1980,21,0,0.523809552,0,0,0.07,1
352230,1980,80,1,0.5625,0,0,0.469999999,1
440105,1980,2,1,0.5,0,0.779999971,2.979999781,1
422302,1980,52,1,0.5,0,0,1.100000024,1
410122,1980,106,1,0.452830195,0,0.090000004,2.109999895,1
320212,1980,5,1,0.400000006,0,0.119999997,1.140000105,1
412822,1980,288,1,0.541666687,0,0.02,0.25,1
410923,1980,56,1,0.517857134,0,0.600000024,1.460000038,1
320821,1980,116,1,0.543103456,0,0.02,0.899999976,1
510202,1980,1,1,1,0,0,0,1
452524,1980,254,1,0.527559042,0,0,0,1
533525,1980,51,0.529411793,0.431372553,0.779999971,0.07,4.909999847,1
440622,1980,241,1,0.481327802,0,0,0,1
511023,1980,115,1,0.504347801,0,0.029999999,0.310000002,1
362127,1980,29,1,0.586206913,0.02,0.409999996,1.5,1
430524,1980,169,0.994082868,0.44970414,0.01,0.029999999,0.439999998,1
422727,1980,44,1,0.431818187,0,0,0,1
320522,1980,NA,1,0.8125,0,0,0,1
452622,1980,170,0.035294119,0.535294116,0,0.439999998,2.78000021,1
522225,1980,102,0.5,0.617647052,0,0,1.519999981,1
520202,1980,212,0.792452812,0.528301895,0,0,0.569999993,1
522322,1980,77,0.532467544,0.480519474,0,0,0.580000043,1
422623,1980,84,1,0.583333313,0,0,0,1
510602,1980,53,1,0.566037714,0,0.02,0.529999971,1
340121,1980,146,1,0.520547926,0,0,0.349999994,1
610329,1980,14,1,0.785714269,0,0.449999988,1.529999971,1
330902,1980,56,1,0.517857134,0,0.140000001,0.909999967,1
612430,1980,22,1,0.409090906,0.07,0.029999999,1.139999986,1
330205,1980,7,1,0.571428597,0,0.100000001,0.839999974,1
411123,1980,168,1,0.547619045,0,0.07,0.649999976,1
372822,1980,160,1,0.53125,0,0,0,1
433124,1980,50,0.039999999,0.639999986,0.039999999,0.680000007,1.930000067,1
370281,1980,117,1,0.555555582,0,0.340000004,1.909999967,1
422626,1980,89,1,0.6179775,0,0,0,1
321124,1980,30,1,0.533333361,0,0,0,1
432927,1980,23,1,0.608695626,0,0,0,1
510824,1980,84,1,0.559523821,0,0.129999995,0.980000019,1
362525,1980,20,1,0.600000024,0,0.349999994,2.700000048,1
370523,1980,61,1,0.491803288,0,0.150000006,0.720000029,1
522634,1980,40,0.100000001,0.425000012,0,0,0.380000025,1
511129,1980,13,1,0.692307711,0.180000007,0.029999999,1.25999999,1
452325,1980,99,0.787878811,0.585858583,0,0.159999996,0.820000052,1
352103,1980,37,1,0.405405402,0,0,0,1
441811,1980,162,1,0.561728418,0,0,0,1
360402,1980,26,1,0.538461566,0.01,0.01,1.00999999,1
320111,1980,19,1,0.526315808,0,0,1.449999928,1
513326,1980,10,0,0.200000003,0,0.02,0.280000001,1
530102,1980,2,1,0.5,0,0,0,1
422102,1980,54,1,0.592592597,0,0,0,1
511121,1980,174,0.994252861,0.580459774,0,0.059999999,0.390000015,1
370827,1980,88,1,0.522727251,0,0.100000001,0.819999933,1
513426,1980,21,0.952380955,0.238095239,0,0.090000004,2.400000095,1
533022,1980,54,0.981481493,0.537037015,0.579999983,0.01,3.439999819,1
441427,1980,61,1,0.409836054,0.140000001,0.629999995,2.400000095,1
522425,1980,153,0.712418318,0.509803951,0,0,0.75,1
370729,1980,72,1,0.513888896,0,0,0,1
370403,1980,60,0.983333349,0.449999988,0,0.109999999,0.649999976,1
370822,1980,51,1,0.549019635,0,0,0,1
362427,1980,111,1,0.540540516,0.100000001,0.129999995,1.049999952,1
370306,1980,22,1,0.545454562,0,0.159999996,0.590000033,1
513324,1980,11,0,0.363636374,0,0.039999999,0.360000014,1
520203,1980,186,0.956989229,0.54838711,0,0,0.75,1
610324,1980,75,1,0.560000002,0,0.829999983,2.139999866,1
510215,1980,24,1,0.583333313,0,0,0,1
362129,1980,26,1,0.615384638,0.02,1.029999971,2.759999752,1
320280,1980,NA,1,0.53061223,0,0,0,1
320826,1980,NA,1,0.52903223,0,0.07,0.700000048,1
430281,1980,130,1,0.546153843,0.01,0.039999999,0.569999993,1
420203,1980,3,1,0,0,0.119999997,1.970000029,1
320723,1980,NA,1,0.517543852,0,0.029999999,0.560000002,1
433123,1980,63,0.015873017,0.682539701,0.01,0.670000017,2.25999999,1
522501,1980,88,0.670454562,0.409090906,0,0,0.519999981,1
440521,1980,155,1,0.535483897,0,0,0,1
522528,1980,56,0.321428567,0.446428567,0,0,1.039999962,1
452632,1980,55,0.5090909,0.5090909,0.01,0.119999997,2.25999999,1
362529,1980,17,1,0.529411793,0,0.189999998,2.5,1
320811,1980,24,1,0.541666687,0,0,1.060000062,1
370406,1980,38,1,0.5,0,0.579999983,1.269999981,1
422725,1980,19,1,0.631578922,0,0,0,1
320325,1980,133,1,0.473684222,0,0,0,1
452426,1980,98,0.122448981,0.479591846,0.01,0.079999998,0.960000038,1
510212,1980,53,1,0.264150947,0,0,0,1
532926,1980,60,0.116666667,0.566666663,0.409999996,0.029999999,2.309999943,1
372330,1980,126,1,0.515873015,0,0.370000005,1.440000057,1
420703,1980,23,1,0.521739125,0,0,0.420000017,1
610328,1980,27,1,0.703703701,0,0.930000007,4.269999981,1
510126,1980,90,1,0.400000006,0,0,0,1
330329,1980,46,1,0.391304344,0.409999996,0.389999986,1.859999895,1
370282,1980,131,1,0.572519064,0,0.159999996,1.079999924,1
350402,1980,6,0.833333313,0.666666687,0,0,1.710000038,1
532932,1980,32,0,0.5625,0,0.109999999,1.120000005,1
420624,1980,33,1,0.545454562,0.01,0.039999999,0.769999981,1
432801,1980,23,1,0.652173936,0,0,0,1
441821,1980,28,1,0.5,0,0.150000006,0.569999993,1
532628,1980,59,0.118644066,0.474576265,0.01,0.02,1.00999999,1
321026,1980,NA,1,0.573913038,0,0,0,1
320823,1980,NA,1,0.53125,0,0,0,1
320881,1980,148,0.993243217,0.493243247,0,0,0,1
610411,1980,8,1,0.375,0,0,0,1
432923,1980,121,0.991735518,0.586776853,0,0,0,1
420111,1980,37,1,0.702702701,0,0.039999999,3.100000143,1
440107,1980,20,1,0.550000012,0,0,3.889999866,1
340223,1980,63,1,0.523809552,0,0,0.449999988,1
320323,1980,229,1,0.515283823,0,0.119999997,1.039999962,1
350421,1980,12,1,0.666666687,0,0,1.399999976,1
352625,1980,55,1,0.472727269,0,0,0.560000062,1
612626,1980,9,1,0.555555582,0,0.140000001,1.109999895,1
422728,1980,47,0.510638297,0.361702114,0,0,0,1
522630,1980,25,0.119999997,0.479999989,0,0,0.400000006,1
511126,1980,33,1,0.484848499,0.129999995,0.079999998,0.879999995,1
